method,protocol,direction,fold,seed,point_id,k,wq,error_ringdown,error_ringdown_plus_geometry,ringdown_only,ringdown_plus_photon_geometry,delta_log_sigma_min,delta_error_wq
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0589538171875489,0.0774437821285796,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.018489964941030695
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.083380002521135,0.1067017208153727,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.023321718294237695
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0658192977807101,0.0787229362186814,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.012903638437971293
Jacobian local inverse,random_interpolation,,random_2027,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0211771306587786,0.0314487962740709,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.010271665615292299
Jacobian local inverse,random_interpolation,,random_2028,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0084766230785664,0.0133325569280697,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.004855933849503299
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0734230905636177,0.0885431457256493,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.01512005516203159
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0556982787570034,0.0638835544053815,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.0081852756483781
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0648074731522835,0.0600914132032264,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.004716059949057098
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0420226432688385,0.0625833023144364,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.020560659045597902
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0380003449784936,0.072838506889143,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.03483816191064941
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1382812654264932,0.1296840051801451,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.008597260246348076
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1113168017962953,0.1009156131151323,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.010401188681163007
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.145358913614479,0.1182400447414798,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.027118868872999205
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.115671215766606,0.1324925722208862,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.016821356454280206
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1719077173356064,0.1326807042432385,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.039227013092367896
MLP,grouped_physical_interpolation,,blocks_3x3_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1307321445158633,0.1268392368451307,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0038929076707325816
MLP,grouped_physical_interpolation,,blocks_3x3_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1439587368124984,0.1458824591185305,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.0019237223060321051
MLP,grouped_physical_interpolation,,blocks_3x3_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.121565054407557,0.102431115723442,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.01913393868411499
MLP,grouped_physical_interpolation,,blocks_3x3_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1288343913689727,0.1229506441952171,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.005883747173755602
MLP,grouped_physical_interpolation,,blocks_3x3_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1288775623851292,0.112048016210292,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0168295461748372
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1435131722813633,0.1387238927091573,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0047892795722059844
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1400188809967915,0.1267201718716393,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.013298709125152186
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1285759181753088,0.1077780812509538,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.02079783692435501
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1311269304204664,0.1281142595218967,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.003012670898569686
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1416632460318065,0.1270177249010046,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.014645521130801892
MLP,random_interpolation,,random_2027,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0950582653381452,0.0979253630923635,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.002867097754218298
MLP,random_interpolation,,random_2028,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0790565991325062,0.0778376184775854,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0012189806549208065
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0249999999999999,0.0249999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0,0.0,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0,0.0,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0249999999999999,0.0249999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0,0.0,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.075,0.075,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1299999999999999,0.1299999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1,0.1,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1,0.1,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1299999999999999,0.1299999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1,0.1,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,random_interpolation,,random_2027,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0499999999999999,0.0499999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
Nearest physical model,random_interpolation,,random_2028,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0249999999999999,0.0249999999999999,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0556638227513228,0.003223214285715,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.052440608465607795
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0346628968253968,0.0019791666666675,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0326837301587293
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0376882936507936,8.326672684688674e-16,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.037688293650792765
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0628138558201058,0.0008194444444452,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.061994411375660606
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.049805257936508,0.000520833333334,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.049284424603174004
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1229383497867872,0.1649360246042534,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.04199767481746622
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1228134760301428,0.1294853896103896,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.0066719135802468105
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1179719113232904,0.1689539506404092,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.050982039317118796
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1185945079515393,0.1708895612874779,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.052295053335938604
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1160228564645232,0.1521737712518958,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.03615091478737259
RF,grouped_physical_interpolation,,blocks_3x3_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.123981545113837,0.1730383515211638,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.04905680640732682
RF,grouped_physical_interpolation,,blocks_3x3_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1162965994268078,0.1893041843380385,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.0730075849112307
RF,grouped_physical_interpolation,,blocks_3x3_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1132461602633477,0.1481088271103897,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.03486266684704199
RF,grouped_physical_interpolation,,blocks_3x3_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1170946263227513,0.1666959656084657,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.04960133928571439
RF,grouped_physical_interpolation,,blocks_3x3_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1120567625661373,0.1324897396584892,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.02043297709235191
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1776750876823792,0.1903315521284267,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.01265646444604751
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1399014936067014,0.1939744790703123,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.05407298546361089
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1394787776074235,0.1706678926301321,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.031189115022708602
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1679493430566346,0.180681244912495,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.0127319018558604
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1419304924242418,0.1613715307840306,0.0346278539046752,0.1509927840607152,1.4725736636450628,-0.019441038359788804
RF,random_interpolation,,random_2027,2027,k0.00025000_wq-0.45000000,0.00025,-0.45,0.1215547701719576,0.0881812156786119,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0333735544933457
RF,random_interpolation,,random_2028,2028,k0.00025000_wq-0.45000000,0.00025,-0.45,0.0718638508890348,0.0682286997339081,0.0346278539046752,0.1509927840607152,1.4725736636450628,0.0036351511551266924
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0798520314551578,0.0450567869484063,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.034795244506751505
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0640221963775884,0.0048650643698431,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.05915713200774529
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0693849084397174,0.0049170468774914,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.064467861562226
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0680659534375346,0.0181387284328247,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.049927225004709905
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0907170514259598,0.0123549279483911,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.0783621234775687
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1345085832417886,0.1276660318505766,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.0068425513912120095
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.12387398188042,0.1010988392836802,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.022775142596739795
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1489572525509722,0.1269928616657121,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.021964390885260088
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1288715616607547,0.1294777096496387,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0006061479888840038
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1282197036072654,0.1259093088576226,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.0023103947496427857
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1345819450436188,0.1452492414679063,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.010667296424287487
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1389205728525948,0.1312201669614442,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.007700405891150591
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1291842651967494,0.1227836855361586,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.006400579660590794
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.137194614031117,0.121065686692525,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.01612892733859199
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1316478634385718,0.1163001285860293,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.015347734852542497
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1400631629096815,0.1528079962550257,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.012744833345344209
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1313956128469585,0.1135306766044363,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.017864936242522195
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1211512861284737,0.1329212332697203,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0117699471412466
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1346672593647683,0.1293405857078506,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.005326673656917719
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1256535617379806,0.1312165265902497,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.00556296485226912
HGB,random_interpolation,,random_2027,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0944521056598362,0.0461226262681458,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.0483294793916904
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0038431563144173,0.0038959731045433,0.0356225563439876,0.1682926515917108,1.5527253953036746,-5.281679012600002e-05
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0059594564209646,0.0147453927760438,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0087859363550792
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0129550745876715,0.0171081465866512,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0041530719989797005
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0045112309168569,0.0052368452433584,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0007256143265014997
Jacobian local inverse,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.009209637978733,0.014670694615935,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.005461056637202
Jacobian local inverse,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0234588182100665,0.0372968300691657,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.013838011859099195
Jacobian local inverse,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0242758249135244,0.0350846366076654,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.010808811694141
Jacobian local inverse,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0251572734983756,0.0368620941633406,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.011704820664965004
Jacobian local inverse,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0288859947357118,0.0381892233220851,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.009303228586373304
Jacobian local inverse,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0241225731393845,0.0352036229166494,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0110810497772649
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g2,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0269585914913245,0.03506554109707,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.008106949605745498
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g2,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0298345432261192,0.0367142607025717,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0068797174764524995
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g2,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0263262043500835,0.0363888654620154,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.010062661111931898
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g2,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0247892585968905,0.0338675146096056,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.009078256012715103
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g2,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0283493245235207,0.0368456869483169,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.008496362424796199
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0653246359953093,0.0829630006950418,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.017638364699732498
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0427342737008217,0.0556924759826767,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.012958202281855
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0417283270084646,0.0549124705031246,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.013184143494660003
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0642527379062464,0.0826605115145869,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.018407773608340505
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0472995115498094,0.0560652508818994,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.008765739332089996
Jacobian local inverse,random_interpolation,,random_2027,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0094117194121293,0.0138815804404906,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0044698610283613
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0519178459850767,0.0645114062343715,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.012593560249294804
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0338350174857932,0.0409063802023722,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.007071362716579002
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0432685037715855,0.036857834210691,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.006410669560894498
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0206382940681346,0.0393758096763012,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0187375156081666
MLP,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0168056772530966,0.049114389390045,0.0356225563439876,0.1682926515917108,1.5527253953036746,-0.0323087121369484
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1150486174292602,0.1047007349185767,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.010347882510683498
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,k0.00025000_wq-0.47500000,0.00025,-0.475,0.0892460420499764,0.0763985792555587,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.012847462794417702
MLP,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,k0.00025000_wq-0.47500000,0.00025,-0.475,0.1204125086706243,0.0937655679661817,0.0356225563439876,0.1682926515917108,1.5527253953036746,0.026646940704442595
