method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_all_shooting,0.0590680123646377,0.0629980935335882
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_photon_geometry,0.1605563221598928,0.0652370350981218
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,all_shooting,0.0458713858645649,0.0394872732907001
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,photon_geometry,0.0688295571521366,0.0125847117106908
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown,0.0382684573030598,0.0167805087472209
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_all_shooting,0.0241839456689936,0.0330152017583919
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_photon_geometry,0.0262125981721901,0.0237088645245145
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,all_shooting,0.0551555572689129,0.0216508394600567
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,photon_geometry,0.0814493265653053,0.0199134465583271
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown,0.0171073223441088,0.0375624328738029
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_all_shooting,0.0903926970697685,0.0465079446209038
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_photon_geometry,0.0536364682312916,0.0239348852349712
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,all_shooting,0.1541993847350844,0.0550966376547458
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,photon_geometry,0.0489320288967466,0.0333698740768003
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown,0.0050647653625608,0.0127843011216678
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_all_shooting,0.0890538802910457,0.0281352279003481
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_photon_geometry,0.0815014326762343,0.0438490888181782
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,all_shooting,0.5816338844368997,0.0429433909184761
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,photon_geometry,0.074546040858584,0.0313185424911617
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown,0.1457498735786915,0.0137196795194213
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_all_shooting,0.110996118958662,0.050136493242643
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_photon_geometry,0.0635628777214287,0.0615895686959743
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2026,all_shooting,0.1231922577217094,0.0293117050770361
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2026,photon_geometry,0.0999819565031147,0.2747593211939251
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown,0.1527996259781525,0.057308040152347
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_all_shooting,0.0690605991320051,0.0880205105587461
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_photon_geometry,0.0644669578662405,0.119220668207418
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2027,all_shooting,0.0962176999428697,0.0910857321496807
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2027,photon_geometry,0.0994699715435906,0.0497836420150517
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown,0.0377868448447741,0.0523954176797659
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_all_shooting,0.0666459719152287,0.2399569674440413
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_photon_geometry,0.060490606777888,0.248175573997887
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2028,all_shooting,0.1357855859581298,0.0394916551370219
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2028,photon_geometry,0.0949080766390456,0.3027360130369707
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown,0.0796452706753358,0.1204242397927021
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_all_shooting,0.0375442618525325,0.0354607902887247
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_photon_geometry,0.0744614711088425,0.039817626574483
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2029,all_shooting,0.1043570285582383,0.0258974492318239
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2029,photon_geometry,0.1496103842645722,0.0394646018382348
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown,0.0550839547348175,0.0401416721971021
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_all_shooting,0.0856500088897289,0.0339857658889502
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_photon_geometry,0.0739522622068238,0.0267600514272968
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2030,all_shooting,0.5428761231089594,0.4032747704976773
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2030,photon_geometry,0.2118159025305404,0.134055729320347
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown,0.1975487522831727,0.0121527623188711
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_all_shooting,0.0626102817669159,0.0288618179666966
MLP,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_photon_geometry,0.0357018254222353,0.0251582054921324
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,all_shooting,0.0129679428662912,0.0356382118518812
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,photon_geometry,0.104924296216527,0.1038624937001126
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown,0.0385708031312717,0.3287402262967641
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_all_shooting,0.0068857381669735,0.0479012688001071
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,0.0098049411865065,0.0743588645253512
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,0.0254783492296244,0.3378475890395189
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,0.0251851378347711,0.0344459657591045
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,0.021303480416813,0.2401720426322955
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,0.0194393350001376,0.2758331378062256
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,0.0412569030947739,0.1402862673334048
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,0.238172146682685,0.4359545913749439
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,photon_geometry,0.3865911906205487,0.0625680019647273
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown,0.0026657960674853,0.2933532837024249
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_all_shooting,0.0749174572668982,0.173839166311831
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_photon_geometry,0.1394463426765841,0.0827967265995008
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,all_shooting,0.0185370523895161,0.0967473664202116
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,photon_geometry,0.0250848937588355,0.0800982543884837
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown,0.0111528096700484,0.1446293032887809
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_all_shooting,0.0274316155893261,0.1458900903313257
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_photon_geometry,0.0357175720566654,0.0601974690385497
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,all_shooting,0.051021268780886,0.0747904960301541
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,photon_geometry,0.0509562233363836,0.0250081472374899
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown,0.0061973006416956,0.2649434477564107
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_all_shooting,0.022894339013947,0.185648620439914
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_photon_geometry,0.0239803384017638,0.0892172791703656
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,all_shooting,0.0054680124435519,0.0716280578819673
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,photon_geometry,0.1928365531679189,0.2709561991312835
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown,0.0050941377822714,0.0810726338509773
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_all_shooting,0.0038541442272692,0.2418996314152478
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_photon_geometry,0.0048347923344236,0.0788878443688426
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,all_shooting,0.0655513635518516,0.2156623522911763
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,photon_geometry,0.0143730583171479,0.1041662051792854
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown,0.0116929326096373,0.0859721748593803
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_all_shooting,0.0047752302149719,0.1622824492115729
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_photon_geometry,0.0082791046230726,0.1689618829929676
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,all_shooting,0.0095558441312881,0.0811075481312152
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,photon_geometry,0.3434872908211857,0.1277590800259893
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown,0.1169477496340919,0.0818662312874717
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_all_shooting,0.0098556661478599,0.0953812596734225
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_photon_geometry,0.0056207917473315,0.0899347910248304
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,all_shooting,0.0221303475762327,0.1502148025038143
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,photon_geometry,0.0104772310580784,0.3145164037754688
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown,0.0071630050888872,0.0625824230945143
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_all_shooting,0.0186830404082144,0.3685993213805899
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_photon_geometry,0.0091525444750126,0.213743372288133
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,all_shooting,0.2818547106481039,0.0868591784939697
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,photon_geometry,0.0182925209510854,0.1307458483468974
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown,0.009735274324174,0.0636977840801567
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_all_shooting,0.0142735074065016,0.1508119849467694
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_photon_geometry,0.009276453987116,0.0877010104666952
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,all_shooting,0.0177864940206202,0.3097288908040077
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,photon_geometry,0.3200520631304054,0.1801654896141459
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown,0.004382498609934,0.3194699167866
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_all_shooting,0.0265163067119085,0.3186491978627672
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_photon_geometry,0.003099775515978,0.3063806158989623
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,all_shooting,0.0081775454709019,0.2985354285962203
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,photon_geometry,0.029469883915014,0.2468254530419888
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown,0.0153102794531447,0.315399193524095
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_all_shooting,0.0164688606171571,0.1980869612039229
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_photon_geometry,0.0052003154736587,0.3151553616124128
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,all_shooting,0.0137475176303061,0.2071394307482123
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,photon_geometry,0.0109667075824827,0.2759666855920932
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown,0.0027620733731948,0.2881933415001956
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_all_shooting,0.0117272484054955,0.2263586234871456
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_photon_geometry,0.0063988113747538,0.1896937933470897
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,all_shooting,0.0128667186510122,0.2998181081817458
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,photon_geometry,0.4722930264447594,0.2531912424424318
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown,0.0077639177010971,0.2870867269898616
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_all_shooting,0.0195213485033212,0.3130952750916702
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_photon_geometry,0.0120362856360751,0.2525684414077956
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,all_shooting,0.2179295233065745,0.2409922078283906
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,photon_geometry,0.2729753283152619,0.3469366759881915
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown,0.0044317416104248,0.3563776485923833
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_all_shooting,0.00757294868416,0.2625859709608698
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_photon_geometry,0.0147473409115549,0.3262632781529551
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,all_shooting,0.0157828045855965,0.0396355427739771
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,photon_geometry,0.0570145911392462,0.0960066172502232
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown,0.015250156380856,0.1722886349319939
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_all_shooting,0.0131936226154459,0.023977177668094
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_photon_geometry,0.0961551800948776,0.0784235865986618
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,all_shooting,0.036249267483652,0.0424662039905307
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,photon_geometry,0.0124554209844496,0.0574247226421335
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown,0.0979285595808272,0.1245028520261128
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_all_shooting,0.2052022569345787,0.2150440128553418
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_photon_geometry,0.0245500812827487,0.0731422840530876
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,all_shooting,0.0302005699868854,0.0256971570659867
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,photon_geometry,0.0451914420844655,0.0774740529507811
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown,0.0173798586532371,0.0434803052200607
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_all_shooting,0.0656127042522683,0.0330335108961405
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_photon_geometry,0.0285611320812712,0.0773739873461668
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,all_shooting,0.0204803685450635,0.0402048856582951
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,photon_geometry,0.0613557226981123,0.3731875591997804
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown,0.0057999016964734,0.0848971320696774
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_all_shooting,0.0970008900839231,0.088211618517109
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_photon_geometry,0.0146240994037385,0.0750773302743782
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,all_shooting,0.0583503918102181,0.1047747451722711
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,photon_geometry,0.0326354161101199,0.0331414085982788
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown,0.0180583801733658,0.0909151294677148
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_all_shooting,0.0127135619658034,0.0477239895889048
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_photon_geometry,0.0515434966310876,0.0292952568406788
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,all_shooting,0.151446500968113,0.0813279254804851
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,photon_geometry,0.1055266286872932,0.0417176852186696
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown,0.0434790905277805,0.0424780502373846
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_all_shooting,0.0227336447636612,0.0607881588230287
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_photon_geometry,0.0527383201203472,0.0638797937919074
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,all_shooting,0.0208857557615887,0.023606658815657
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,photon_geometry,0.0225591343802793,0.0407679590605301
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown,0.0247728545462775,0.0832380402917199
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_all_shooting,0.0132268939519811,0.0479533362458066
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_photon_geometry,0.0152746778743068,0.2543732185535812
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,all_shooting,0.0695751027917974,0.030437773406163
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,photon_geometry,0.0353959539855365,0.0475449682968728
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown,0.0199409234342229,0.0263531254056923
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_all_shooting,0.0932965552056505,0.0533618279660088
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_photon_geometry,0.0502780608261643,0.013764734390333
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,all_shooting,0.1179241545917872,0.0432256653176604
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,photon_geometry,0.153435459610197,0.0622944045008088
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown,0.0169149976955639,0.0412637491417418
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_all_shooting,0.0164566561111193,0.0233964011417467
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_photon_geometry,0.0287721444012999,0.0216628887903105
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,all_shooting,0.1240302773619024,0.029096274823237
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,photon_geometry,0.0279413348180253,0.0476388903057637
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown,0.0380586892349649,0.0436597825656176
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_all_shooting,0.0430937563476159,0.0273113067595095
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_photon_geometry,0.0126887209177867,0.0272361141136096
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,all_shooting,0.0345904706681546,0.1213365589283474
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,photon_geometry,0.0398358931000247,0.0497285158609882
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown,0.0815071382738522,0.4405927906591029
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_all_shooting,0.0110604550526295,0.1008350044614864
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_photon_geometry,0.018515971701604,0.07270610816369
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,all_shooting,0.0331665063238417,0.1231385787259398
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,photon_geometry,0.0400315826348755,0.0515997466244937
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown,0.0732452986313282,0.0731359222631272
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_all_shooting,0.0148248883245295,0.0794520574584723
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_photon_geometry,0.0210975426225633,0.2031423933688323
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,all_shooting,0.0421288437080071,0.184938924147991
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,photon_geometry,0.0370676463483632,0.0761997266216988
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown,0.0290964125898885,0.0311799538457421
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_all_shooting,0.0240462506539734,0.0331232650778571
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_photon_geometry,0.0857458396249382,0.0318566913323985
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,all_shooting,0.0358426380949819,0.1828740568758415
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,photon_geometry,0.0965049285684348,0.2224562078701159
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown,0.0414497437648571,0.0335752588636166
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_all_shooting,0.0167308664516417,0.0322533684314392
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_photon_geometry,0.0321530845291007,0.0468916738993385
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,all_shooting,0.1342303083415253,0.0279363150283677
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,photon_geometry,0.0390098205648876,0.1034502260995476
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown,0.0507066957747592,0.1108458420072875
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_all_shooting,0.0131897729063695,0.1081037320205846
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_photon_geometry,0.0310695132094968,0.0447128763180777
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,all_shooting,1.9413396247271733,2.2360674420889284
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,photon_geometry,0.6860942632260083,0.2647756467001347
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown,0.0154129897800339,0.0769098868804962
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_all_shooting,1.874510603969428,1.992900541959499
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_photon_geometry,0.154833421740321,0.5119328279549642
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,all_shooting,0.4434115914728118,0.5024129556071608
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,photon_geometry,0.8521123919137419,3.5223584634402507
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown,0.022412842087313,0.8480392631885355
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_all_shooting,0.5898765876064186,1.0967382508109196
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_photon_geometry,0.777920088067816,1.511597371013788
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,all_shooting,27.705557120665443,33.28222351337105
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,photon_geometry,1.519981038299629,1.0206734012677583
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown,0.038840312489071,0.1553706270624057
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_all_shooting,16.11195337889759,13.714390314906032
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_photon_geometry,0.1364781377808015,2.468679568416733
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,all_shooting,0.4713177725090681,1.1675950120336145
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,photon_geometry,0.0949023951405488,1.2056680583374717
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown,0.0430461868469845,0.0857085095357463
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_all_shooting,2.899359421032859,3.39880417477312
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_photon_geometry,0.6856412860639457,0.8401743230516874
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,all_shooting,0.4856612042141991,2.373673830364001
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,photon_geometry,0.1492242524575811,0.7988268765330562
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown,0.0289932340901815,0.0950261553127869
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_all_shooting,0.5745010396246002,0.4568941464363225
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_photon_geometry,0.103977539684388,0.7905643844155591
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,all_shooting,0.0779880275028822,0.096310592429883
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,photon_geometry,0.4589604659020259,0.1578445835484774
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown,0.0212064117598795,0.0256018682410287
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_all_shooting,0.0483732806155437,0.0140077967229156
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_photon_geometry,0.1392886002224107,0.0694119212235938
