method,protocol,direction,fold,seed,feature_set,n_test,n_wq_scored,MAE_k,NMAE_k,MAE_identifiable_wq,NMAE_identifiable_wq
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,photon_geometry,12,12,0.00037500000000000006,0.15000000000000002,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown,12,12,0.00016666666666666672,0.06666666666666668,0.05222222222222219,0.19894179894179878
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_all_shooting,12,12,0.0003333333333333333,0.13333333333333336,0.047499999999999966,0.18095238095238078
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_photon_geometry,12,12,0.00037500000000000006,0.15000000000000002,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown,12,12,0.00018750000000000003,0.075,0.05118055555555553,0.19497354497354488
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.01902777777777781,0.0724867724867726
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown,12,12,0.0001458333333333333,0.05833333333333332,0.06118055555555554,0.23306878306878298
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.01902777777777781,0.0724867724867726
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,all_shooting,16,16,0.000578125,0.23125,0.027916666666666673,0.10634920634920636
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,photon_geometry,16,16,0.000671875,0.26875,0.02854166666666666,0.1087301587301587
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown,16,16,0.000171875,0.06875,0.04822916666666664,0.18373015873015863
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_all_shooting,16,16,0.00045312499999999997,0.18124999999999997,0.020937500000000005,0.07976190476190478
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_photon_geometry,16,16,0.00034375,0.13749999999999998,0.025624999999999995,0.0976190476190476
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,all_shooting,16,16,0.000609375,0.24375,0.03125,0.11904761904761904
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,photon_geometry,16,16,0.000734375,0.29374999999999996,0.03187499999999999,0.12142857142857136
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown,16,16,0.00014062500000000004,0.05625000000000002,0.04260416666666664,0.1623015873015872
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_all_shooting,16,16,0.00053125,0.21250000000000002,0.027499999999999997,0.10476190476190475
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_photon_geometry,16,16,0.000390625,0.15625,0.028749999999999984,0.10952380952380945
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,all_shooting,16,16,0.000578125,0.23125,0.027916666666666673,0.10634920634920636
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,photon_geometry,16,16,0.0006875,0.275,0.03041666666666666,0.11587301587301585
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown,16,16,0.00014062500000000002,0.05625000000000001,0.04572916666666664,0.1742063492063491
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_all_shooting,16,16,0.00045312499999999997,0.18124999999999997,0.022500000000000006,0.08571428571428574
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_photon_geometry,16,16,0.00045312499999999997,0.18124999999999997,0.022500000000000006,0.08571428571428574
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,all_shooting,16,16,0.0005937499999999999,0.2375,0.023124999999999993,0.08809523809523806
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,photon_geometry,16,16,0.0006249999999999999,0.24999999999999997,0.023437499999999986,0.08928571428571423
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown,16,16,0.00014062500000000002,0.05625000000000001,0.04749999999999998,0.18095238095238086
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_all_shooting,16,16,0.00046875,0.1875,0.022500000000000006,0.08571428571428574
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_photon_geometry,16,16,0.00046875,0.1875,0.022500000000000006,0.08571428571428574
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,all_shooting,16,16,0.0005625,0.225,0.02604166666666667,0.09920634920634921
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,photon_geometry,16,16,0.0006562499999999999,0.2625,0.026666666666666658,0.10158730158730156
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown,16,16,0.000125,0.05,0.04416666666666664,0.16825396825396813
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_all_shooting,16,16,0.00045312499999999997,0.18124999999999997,0.022500000000000006,0.08571428571428574
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_photon_geometry,16,16,0.000359375,0.14375,0.025624999999999995,0.0976190476190476
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,all_shooting,16,16,0.000578125,0.23124999999999998,0.02812500000000001,0.10714285714285716
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,photon_geometry,16,16,0.000625,0.24999999999999997,0.02656250000000001,0.10119047619047622
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown,16,16,0.00021874999999999998,0.0875,0.05937500000000004,0.22619047619047633
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_all_shooting,16,16,0.00046875,0.1875,0.03593750000000002,0.13690476190476197
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_photon_geometry,16,16,0.00040625,0.16249999999999998,0.042187500000000024,0.1607142857142858
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,all_shooting,16,16,0.000578125,0.23124999999999998,0.029687500000000012,0.11309523809523812
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,photon_geometry,16,16,0.000703125,0.28125,0.029687500000000012,0.11309523809523812
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown,16,16,0.0002812499999999999,0.11249999999999999,0.07031250000000001,0.2678571428571429
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_all_shooting,16,16,0.0005,0.2,0.03750000000000002,0.1428571428571429
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_photon_geometry,16,16,0.00040625,0.16249999999999998,0.03906250000000002,0.1488095238095239
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,all_shooting,16,16,0.000578125,0.23124999999999998,0.032812500000000015,0.12500000000000006
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,photon_geometry,16,16,0.000640625,0.25625,0.02812500000000001,0.10714285714285716
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown,16,16,0.00021874999999999998,0.0875,0.05937500000000004,0.22619047619047633
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_all_shooting,16,16,0.000484375,0.19374999999999998,0.03593750000000002,0.13690476190476197
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_photon_geometry,16,16,0.00046875,0.1875,0.04062500000000002,0.15476190476190482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,all_shooting,16,16,0.00059375,0.2375,0.031250000000000014,0.1190476190476191
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,photon_geometry,16,16,0.000734375,0.29375,0.032812500000000015,0.12500000000000006
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown,16,16,0.00021874999999999998,0.0875,0.05937500000000004,0.22619047619047633
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_all_shooting,16,16,0.00046875,0.1875,0.03437500000000002,0.13095238095238101
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_photon_geometry,16,16,0.00043749999999999995,0.175,0.04062500000000002,0.15476190476190482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,all_shooting,16,16,0.0005468749999999999,0.21875,0.029687500000000012,0.11309523809523814
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,photon_geometry,16,16,0.000703125,0.28125,0.03156250000000001,0.12023809523809524
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown,16,16,0.000234375,0.09375,0.061250000000000034,0.23333333333333345
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_all_shooting,16,16,0.00046875,0.1875,0.03750000000000002,0.1428571428571429
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_photon_geometry,16,16,0.00037499999999999995,0.15,0.04687500000000003,0.17857142857142866
Nearest physical model,random_interpolation,,random_2026,2026,all_shooting,24,23,0.0002708333333333334,0.10833333333333335,0.02706521739130436,0.10310559006211185
Nearest physical model,random_interpolation,,random_2026,2026,photon_geometry,24,23,0.00038541666666666667,0.15416666666666665,0.03387681159420291,0.1290545203588682
Nearest physical model,random_interpolation,,random_2026,2026,ringdown,24,23,3.125e-05,0.012500000000000002,0.032499999999999994,0.1238095238095238
Nearest physical model,random_interpolation,,random_2026,2026,ringdown_plus_all_shooting,24,23,0.00017708333333333335,0.07083333333333335,0.021920289855072474,0.08350586611456179
Nearest physical model,random_interpolation,,random_2026,2026,ringdown_plus_photon_geometry,24,23,0.0001354166666666667,0.054166666666666675,0.02561594202898551,0.09758454106280195
Nearest physical model,random_interpolation,,random_2027,2027,all_shooting,24,22,0.0002916666666666667,0.11666666666666665,0.02780303030303032,0.10591630591630595
Nearest physical model,random_interpolation,,random_2027,2027,photon_geometry,24,22,0.00038541666666666667,0.15416666666666665,0.03143939393939395,0.11976911976911976
Nearest physical model,random_interpolation,,random_2027,2027,ringdown,24,22,3.124999999999998e-05,0.012499999999999992,0.030795454545454546,0.1173160173160173
Nearest physical model,random_interpolation,,random_2027,2027,ringdown_plus_all_shooting,24,22,0.00016666666666666666,0.06666666666666667,0.023787878787878792,0.09062049062049063
Nearest physical model,random_interpolation,,random_2027,2027,ringdown_plus_photon_geometry,24,22,0.00014583333333333335,0.05833333333333334,0.022727272727272728,0.08658008658008659
Nearest physical model,random_interpolation,,random_2028,2028,all_shooting,24,23,0.00028125000000000003,0.1125,0.02286231884057972,0.08709454796411321
Nearest physical model,random_interpolation,,random_2028,2028,photon_geometry,24,23,0.00043749999999999995,0.17499999999999996,0.02985507246376812,0.1137336093857833
Nearest physical model,random_interpolation,,random_2028,2028,ringdown,24,23,6.250000000000003e-05,0.025000000000000012,0.04217391304347826,0.16066252587991717
Nearest physical model,random_interpolation,,random_2028,2028,ringdown_plus_all_shooting,24,23,0.0001979166666666667,0.07916666666666668,0.02264492753623189,0.08626639061421672
Nearest physical model,random_interpolation,,random_2028,2028,ringdown_plus_photon_geometry,24,23,0.00016666666666666672,0.06666666666666668,0.023949275362318848,0.09123533471359563
Nearest physical model,random_interpolation,,random_2029,2029,all_shooting,24,23,0.0002916666666666667,0.11666666666666665,0.020181159420289863,0.07688060731538994
Nearest physical model,random_interpolation,,random_2029,2029,photon_geometry,24,23,0.00038541666666666667,0.15416666666666667,0.01981884057971015,0.07550034506556245
Nearest physical model,random_interpolation,,random_2029,2029,ringdown,24,23,7.29166666666667e-05,0.029166666666666678,0.03126811594202899,0.11911663216011042
Nearest physical model,random_interpolation,,random_2029,2029,ringdown_plus_all_shooting,24,23,0.00021875,0.08750000000000002,0.020181159420289866,0.07688060731538995
Nearest physical model,random_interpolation,,random_2029,2029,ringdown_plus_photon_geometry,24,23,0.0001979166666666667,0.07916666666666668,0.017898550724637686,0.06818495514147688
Nearest physical model,random_interpolation,,random_2030,2030,all_shooting,24,22,0.00032291666666666666,0.12916666666666665,0.023106060606060606,0.088023088023088
Nearest physical model,random_interpolation,,random_2030,2030,photon_geometry,24,22,0.0004479166666666666,0.17916666666666667,0.028181818181818183,0.10735930735930733
Nearest physical model,random_interpolation,,random_2030,2030,ringdown,24,22,7.291666666666669e-05,0.029166666666666674,0.035492424242424235,0.1352092352092351
Nearest physical model,random_interpolation,,random_2030,2030,ringdown_plus_all_shooting,24,22,0.00023958333333333332,0.09583333333333333,0.021590909090909088,0.08225108225108226
Nearest physical model,random_interpolation,,random_2030,2030,ringdown_plus_photon_geometry,24,22,0.00017708333333333335,0.07083333333333333,0.02,0.0761904761904762
