method,protocol,direction,fold,seed,feature_set,n_test,n_wq_scored,MAE_k,NMAE_k,MAE_identifiable_wq,NMAE_identifiable_wq
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown,16,16,3.798019079307337e-05,0.015192076317229347,0.008197574847185769,0.031228856560707688
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_all_shooting,16,16,5.238767672864673e-05,0.020955070691458695,0.010106098833033279,0.038499424125841064
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_photon_geometry,16,16,4.947439443477605e-05,0.01978975777391042,0.013645720384605028,0.051983696703257254
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,all_shooting,16,16,7.497011219465726e-05,0.029988044877862906,0.010158508047304251,0.03869907827544476
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,photon_geometry,16,16,0.0001219286565644006,0.048771462625760244,0.007528513848955847,0.028680052757927035
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown,16,16,3.781494946289736e-05,0.015125979785158946,0.011005906510518696,0.04192726289721408
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_all_shooting,16,16,5.136011706309545e-05,0.02054404682523818,0.009581871596323462,0.03650236798599414
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_photon_geometry,16,16,5.048161336220326e-05,0.020192645344881306,0.012920363244812064,0.04922043140880786
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,all_shooting,16,16,9.250859559809308e-05,0.03700343823923723,0.01505180572170128,0.05734021227314773
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,photon_geometry,16,16,0.00016024800313462547,0.06409920125385019,0.014872465098014338,0.05665700989719748
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown,16,16,4.9398553051121586e-05,0.01975942122044863,0.014221423195474599,0.05417685026847466
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_all_shooting,16,16,5.862244959141005e-05,0.02344897983656402,0.01716899429135431,0.0654056925384926
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_photon_geometry,16,16,4.9274049120651045e-05,0.019709619648260415,0.017601850071792487,0.06705466694016185
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,all_shooting,16,16,6.949599689337667e-05,0.027798398757350667,0.020300101854265618,0.0773337213495833
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,photon_geometry,16,16,9.969883690918381e-05,0.03987953476367352,0.016042817475363253,0.061115495144240965
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown,16,16,4.1534605107626555e-05,0.016613842043050622,0.008937506046310908,0.03404764208118441
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_all_shooting,16,16,5.332243946483671e-05,0.021328975785934685,0.014186761853892886,0.05404480706244909
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_photon_geometry,16,16,4.225060364638835e-05,0.01690024145855534,0.01206337118321446,0.04595569974557889
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,all_shooting,12,12,0.0025388442965673555,1.0155377186269423,0.10564514471990794,0.40245769417107785
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,photon_geometry,12,12,0.002863521982399472,1.1454087929597887,0.1576690229718368,0.6006438970355689
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown,12,12,8.007506359010116e-05,0.032030025436040464,0.022989515442161296,0.08757910644632876
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_all_shooting,12,12,0.001908853323117906,0.7635413292471624,0.05851121985425229,0.22289988515905632
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_photon_geometry,12,12,0.0008579379207110633,0.34317516828442524,0.016307571509108654,0.06212408193946154
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,all_shooting,12,12,0.001794669461981978,0.7178677847927913,0.044409777168663594,0.16918010349967083
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,photon_geometry,12,12,0.0016817777099698897,0.6727110839879559,0.061203557229244136,0.23315640849235864
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown,12,12,9.148551686615305e-05,0.036594206746461216,0.02425019699631188,0.09238170284309287
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_all_shooting,12,12,0.0013071994859703499,0.5228797943881399,0.022543232556534242,0.08587898116774949
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_photon_geometry,12,12,0.0004348882810698604,0.17395531242794424,0.04013346789934485,0.1528894015213137
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,all_shooting,12,12,0.2962059866749299,118.48239466997195,16.332942058526612,62.22073165152994
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,photon_geometry,12,12,0.013995426610886909,5.598170644354766,0.6347638699785438,2.418148076108739
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown,12,12,9.761099828906802e-05,0.039044399315627205,0.02433179418888995,0.09269254929100933
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_all_shooting,12,12,0.2627710889193797,105.1084355677519,14.24912291812623,54.282373021433266
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,ringdown_plus_photon_geometry,12,12,0.00762283482583626,3.0491339303345044,0.2628161035761828,1.001204204099744
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,all_shooting,12,12,0.00383353058378964,1.5334122335158558,0.23800443728906528,0.9066835706250104
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,photon_geometry,12,12,0.00456547743780013,1.8261909751200518,0.3200547733045787,1.219256279255538
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown,12,12,9.894216821428101e-05,0.03957686728571241,0.024521107074793436,0.09341374123730832
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_all_shooting,12,12,0.0029917796510492544,1.1967118604197016,0.16855571996627838,0.6421170284429653
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2029,ringdown_plus_photon_geometry,12,12,0.001674860932498249,0.6699443729992997,0.08712466297506923,0.33190347800026365
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,all_shooting,12,12,0.0003561862946147806,0.14247451784591222,0.10871167276143127,0.4141397057578334
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,photon_geometry,12,12,0.0011215353457770894,0.4486141383108357,0.13098062202258628,0.4989737981812811
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown,12,12,0.00011606856295384657,0.04642742518153863,0.034170208501054206,0.13017222286115887
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_all_shooting,12,12,0.0003249489141131426,0.129979565645257,0.10951375042826879,0.41719523972673805
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2030,ringdown_plus_photon_geometry,12,12,0.0004518042208087665,0.18072168832350657,0.09102567106823156,0.3467644612123108
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,all_shooting,16,16,0.00018314772139292078,0.07325908855716831,0.0074698568148188205,0.02845659738978598
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,photon_geometry,16,16,0.00022903063684585737,0.09161225473834293,0.007225391091043087,0.027525299394449858
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown,16,16,4.070038962832564e-05,0.016280155851330257,0.01467009259827002,0.055886067041028636
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_all_shooting,16,16,8.108063705904274e-05,0.0324322548236171,0.00710650265968437,0.027072391084511885
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,ringdown_plus_photon_geometry,16,16,7.388872828375304e-05,0.029555491313501218,0.014674567021103334,0.05590311246134603
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,all_shooting,16,16,0.0002403798978885086,0.09615195915540344,0.011809073370672482,0.044986946173990405
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,photon_geometry,16,16,0.00025994028713185064,0.10397611485274026,0.00987226612584332,0.0376086328603555
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown,16,16,4.923841345164993e-05,0.01969536538065997,0.012712802271659863,0.04842972293965662
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_all_shooting,16,16,0.00010924743399540399,0.0436989735981616,0.008742678958311274,0.033305443650709615
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_photon_geometry,16,16,0.00010100327937451916,0.04040131174980767,0.015432108104945955,0.05878898325693697
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,all_shooting,16,16,0.00022819092992915383,0.09127637197166152,0.010083638670673821,0.038413861602566934
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,photon_geometry,16,16,0.0003263077030094385,0.1305230812037754,0.012090582501017973,0.04605936190863989
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown,16,16,4.5086220007358734e-05,0.018034488002943494,0.011957838557410248,0.04555367069489619
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_all_shooting,16,16,0.0001359183960281867,0.05436735841127467,0.008739488977178106,0.03329329134163088
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_photon_geometry,16,16,9.783302263053979e-05,0.039133209052215914,0.007760634923064752,0.029564323516437147
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,all_shooting,16,16,0.0001462084167538046,0.05848336670152184,0.005424340439687911,0.020664154055953947
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,photon_geometry,16,16,0.0001983950714652554,0.07935802858610216,0.005733455822244174,0.021841736465692093
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown,16,16,4.0742431393885916e-05,0.016296972557554367,0.011709071173554936,0.044605985423066416
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_all_shooting,16,16,9.88744872511194e-05,0.03954979490044776,0.006770486344115756,0.025792328929964786
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_photon_geometry,16,16,6.801002971547367e-05,0.02720401188618947,0.006368074305710313,0.02425933068842024
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,all_shooting,16,16,0.00015870727651750373,0.0634829106070015,0.008838176342975353,0.03366924321133467
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,photon_geometry,16,16,0.00019101179066499302,0.07640471626599721,0.00568596473664798,0.021660818044373257
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown,16,16,3.842744937654654e-05,0.015370979750618616,0.013065113220388808,0.04977185988719546
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_all_shooting,16,16,8.729251631470145e-05,0.034917006525880576,0.007444897435792644,0.02836151404111483
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_photon_geometry,16,16,6.980498131323796e-05,0.027921992525295182,0.014430311633390196,0.054972615746248364
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,all_shooting,16,16,0.00014411452819166362,0.05764581127666545,0.006140841373716111,0.023393681423680424
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,photon_geometry,16,16,0.00017038380685652547,0.06815352274261018,0.005945709138259245,0.022650320526701885
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown,16,16,5.819621029295614e-05,0.023278484117182453,0.0045494348183574805,0.01733118026040945
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_all_shooting,16,16,9.049743193236222e-05,0.036198972772944885,0.007168062106967171,0.027306903264636837
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_photon_geometry,16,16,8.90614967200195e-05,0.035624598688007804,0.011571954226680267,0.04408363514925816
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,all_shooting,16,16,0.0001301021859125995,0.05204087436503979,0.006045408744619618,0.023030128550931877
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,photon_geometry,16,16,0.00015667214401746753,0.06266885760698701,0.007007418824802818,0.026694928856391686
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown,16,16,7.461179136412879e-05,0.029844716545651514,0.008324018105247927,0.03171054516284925
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_all_shooting,16,16,8.262835054877108e-05,0.03305134021950843,0.006011486629388409,0.02290090144528918
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_photon_geometry,16,16,7.447473889354899e-05,0.029789895557419593,0.00878023407411459,0.03344851075853177
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,all_shooting,16,16,0.00015634485100096045,0.06253794040038417,0.004737485346996018,0.0180475632266515
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,photon_geometry,16,16,0.00018683075887664124,0.07473230355065649,0.005947820370822872,0.022658363317420462
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown,16,16,6.059598070727239e-05,0.024238392282908954,0.00539198050474405,0.020540878113310665
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_all_shooting,16,16,9.273123713787336e-05,0.037092494855149344,0.005940010999964062,0.022628613333196428
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_photon_geometry,16,16,7.666178626152852e-05,0.030664714504611407,0.006341868305412262,0.024159498306332426
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,all_shooting,16,16,0.0001685089437490586,0.06740357749962345,0.00855082273737633,0.03257456280905269
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,photon_geometry,16,16,0.00020523497546430427,0.08209399018572171,0.008933758279335766,0.03403336487366006
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown,16,16,6.401113179664403e-05,0.025604452718657612,0.00701890681626012,0.026738692633371884
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_all_shooting,16,16,0.0001086123467266691,0.043444938690667644,0.00898646478072197,0.0342341515456075
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_photon_geometry,16,16,8.495264762694276e-05,0.033981059050777106,0.01094291623853915,0.04168729995633962
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,all_shooting,16,16,0.00016016201851834375,0.06406480740733748,0.006084932485573732,0.023180695183138027
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,photon_geometry,16,16,0.0002021093288556206,0.08084373154224822,0.005467082548147352,0.020826981135799436
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown,16,16,6.258946817638403e-05,0.025035787270553615,0.006088792413489738,0.023195399670437097
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_all_shooting,16,16,9.71318260196772e-05,0.03885273040787088,0.0071307193050060315,0.027164644971451546
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_photon_geometry,16,16,9.853211175599877e-05,0.0394128447023995,0.012449383070779509,0.04742622122201718
Jacobian local inverse,random_interpolation,,random_2026,2026,all_shooting,24,23,7.592798490621956e-05,0.03037119396248783,0.006698026706519275,0.02551629221531152
Jacobian local inverse,random_interpolation,,random_2026,2026,photon_geometry,24,23,0.00010519509258975509,0.04207803703590204,0.00988407122875172,0.03765360468095893
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown,24,23,1.0669491141844619e-05,0.004267796456737847,0.005672267162927948,0.02160863681115409
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown_plus_all_shooting,24,23,4.52464272835519e-05,0.01809857091342076,0.006253867305471194,0.023824256401795026
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown_plus_photon_geometry,24,23,3.968865501482073e-05,0.01587546200592829,0.006799455884156335,0.025902689082500326
Jacobian local inverse,random_interpolation,,random_2027,2027,all_shooting,24,22,0.00010013382617061351,0.04005353046824541,0.010190919707019947,0.03882255126483789
Jacobian local inverse,random_interpolation,,random_2027,2027,photon_geometry,24,22,0.00012148152915116639,0.04859261166046656,0.01129859310864064,0.043042259461488146
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown,24,22,6.105593533536046e-06,0.0024422374134144185,0.004596919214190831,0.01751207319691745
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown_plus_all_shooting,24,22,5.961916339959541e-05,0.023847665359838167,0.007833886262509126,0.029843376238129996
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown_plus_photon_geometry,24,22,3.984834413348726e-05,0.015939337653394905,0.007298345809528983,0.027803222131538984
Jacobian local inverse,random_interpolation,,random_2028,2028,all_shooting,24,23,5.776028359132598e-05,0.02310411343653039,0.006240882368079261,0.023774789973635274
Jacobian local inverse,random_interpolation,,random_2028,2028,photon_geometry,24,23,0.00013788867457645946,0.05515546983058378,0.006446140054749932,0.024556724018094982
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown,24,23,1.8348954981823944e-05,0.007339581992729577,0.00996005297911753,0.03794305896806678
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown_plus_all_shooting,24,23,3.735062829080245e-05,0.014940251316320978,0.0065152794747670275,0.02482011228482677
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown_plus_photon_geometry,24,23,3.130096787764673e-05,0.012520387151058694,0.00694073363555559,0.02644089004021177
Jacobian local inverse,random_interpolation,,random_2029,2029,all_shooting,24,23,0.00013168544551057788,0.052674178204231155,0.007445628248905593,0.02836429809106893
Jacobian local inverse,random_interpolation,,random_2029,2029,photon_geometry,24,23,0.00013256569040583554,0.05302627616233422,0.008588233205057706,0.03271707887641031
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown,24,23,1.2606629307206016e-05,0.005042651722882406,0.0037458056076753623,0.014269735648287091
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown_plus_all_shooting,24,23,8.450071004232652e-05,0.0338002840169306,0.005496925693410559,0.020940669308230703
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown_plus_photon_geometry,24,23,3.680702088378255e-05,0.014722808353513021,0.0063089155977999346,0.024033964182094986
Jacobian local inverse,random_interpolation,,random_2030,2030,all_shooting,24,22,9.217868937635022e-05,0.03687147575054009,0.006396790357731489,0.024368725172310434
Jacobian local inverse,random_interpolation,,random_2030,2030,photon_geometry,24,22,0.00014154790409365398,0.05661916163746158,0.008656375499860546,0.03297666857089731
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown,24,22,1.0436130391892567e-05,0.004174452156757026,0.004251787543395904,0.016197285879603444
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown_plus_all_shooting,24,22,4.408677966151615e-05,0.01763471186460646,0.004275477909834508,0.016287534894607648
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown_plus_photon_geometry,24,22,3.103480815218475e-05,0.0124139232608739,0.004021612902396282,0.015320430104366784
