k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,sigma_max_321,sigma_min_321,condition_number_321,cosine_similarity_321,sensitivity_angle_deg_321,numerical_rank_321,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality_321,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.0015,-0.61,ringdown_plus_all_shooting,9.022177252807293,2.083202427019799,4.330917214662762,-0.8731153037423869,150.82270117475971,2,353.25283506688083,central,central,central,,75,9.022177252807291e-10,0.0025,0.2625,9.024291746645323,2.083977305181704,4.330321507919918,-0.8731023499602628,150.82117879847772,2,353.681402951133,central,central,central,,75,9.024291746645324e-10,0.0025,0.2625,9.02125562342058,2.0839159337160647,4.328992104462565,-0.8730187674075951,150.81135760949545,2,353.4226416381533,central,central,central,,75,9.021255623420579e-10,0.0025,0.2625
0.0015,-0.5,orbital,1.5540789514931197,0.0676486029751577,22.97281663102217,-0.9942364983260096,173.84554428685516,2,0.0110525839279457,central,central,central,,18,1.5540789514931198e-10,0.0025,0.2625,1.5540795980917392,0.0671392286773018,23.147117247373664,-0.9943232086700318,173.8920600368311,2,0.0108867741477941,central,central,central,,18,1.5540795980917393e-10,0.0025,0.2625,1.554745194430555,0.06714642798625595,23.154548068421338,-0.9943266814470547,173.89393035951417,2,0.010898438425309465,central,central,central,,18,1.554745194430555e-10,0.0025,0.2625
0.0015,-0.5,photon_geometry,1.7944224572616991,0.1680725281392776,10.676476858697004,-0.9729944594133648,166.65414794308413,2,0.0909584093930841,central,central,central,,27,1.7944224572616992e-10,0.0025,0.2625,1.7947993567706106,0.1681144950134408,10.676053582572491,-0.9729926192355296,166.65369118550714,2,0.0910420715963576,central,central,central,,27,1.7947993567706106e-10,0.0025,0.2625,1.792479766167894,0.16814940742228826,10.660042123528175,-0.9729078901690571,166.63267685646434,2,0.090844618667388,central,central,central,,27,1.792479766167894e-10,0.0025,0.2625
0.0015,-0.5,redshift,0.8202969753973561,0.1217125197886617,6.739626924343504,-0.9281921033778912,158.15472814104487,2,0.0099681078385034,central,central,central,,9,8.202969753973562e-11,0.0025,0.2625,0.8204373521107894,0.1218435200319477,6.73353291086525,-0.928094807733196,158.13975154136642,2,0.0099929962161281,central,central,central,,9,8.204373521107894e-11,0.0025,0.2625,0.8204840735651652,0.12193247954416046,6.729003433970267,-0.9280080145098212,158.12639979652718,2,0.010008733409237526,central,central,central,,9,8.204840735651652e-11,0.0025,0.2625
0.0015,-0.5,timing,1.9410450773254269,0.4655112927867875,4.169705670737531,-0.8899309044126692,152.86456564825696,2,0.8164539309159403,central,central,central,,17,1.9410450773254268e-10,0.0025,0.2625,1.940348513232076,0.4662415611746708,4.161680714056188,-0.8895507686198239,152.8168508511802,2,0.8184298354204484,central,central,central,,17,1.9403485132320763e-10,0.0025,0.2625,1.9398652967834422,0.46613765811466606,4.161571722459401,-0.8895517284738518,152.81697123498935,2,0.8176576934991108,central,central,central,,17,1.9398652967834422e-10,0.0025,0.2625
0.0015,-0.5,all_shooting,3.1491451454576564,0.6502927993448917,4.842657259360893,-0.901204508427786,154.31684896218997,2,4.193756842147426,central,central,central,,71,3.1491451454576566e-10,0.0025,0.2625,3.148897693925955,0.6511362677649327,4.836004151227438,-0.900968853335628,154.2857123621215,2,4.203982247862309,central,central,central,,71,3.1488976939259553e-10,0.0025,0.2625,3.1476024917760013,0.6511690118691994,4.833771930793693,-0.9008937006070559,154.2757899810462,2,4.200947081226091,central,central,central,,71,3.147602491776001e-10,0.0025,0.2625
0.0015,-0.5,ringdown_only,1.6863369063187967,0.2265080211858191,7.444932402351376,-0.900140509816094,154.1765427752834,2,0.1459001914482189,central,central,central,,4,1.686336906318797e-10,0.0025,0.2625,1.6863369063187967,0.2265080211858191,7.444932402351376,-0.900140509816094,154.1765427752834,2,0.1459001914482189,central,central,central,,4,1.686336906318797e-10,0.0025,0.2625,1.686336906318627,0.22650802118582372,7.444932402350476,-0.9001405098160323,154.17654277527532,2,0.14590019144819555,central,central,central,,4,1.686336906318627e-10,0.0025,0.2625
0.0015,-0.5,ringdown_plus_photon_geometry,2.2673086133407114,1.0012742016978309,2.264423281351007,-0.67209812914133,132.22920667552955,2,5.15379724214141,central,central,central,,31,2.2673086133407119e-10,0.0025,0.2625,2.267569881993865,1.0013651132561592,2.2644786122220317,-0.6721186562019333,132.23079504683693,2,5.155921230233148,central,central,central,,31,2.2675698819938643e-10,0.0025,0.2625,2.2659422671634086,1.0009004058815847,2.263903834835181,-0.6719367310510613,132.21671918290903,2,5.143744778648145,central,central,central,,31,2.2659422671634088e-10,0.0025,0.2625
0.0015,-0.5,ringdown_plus_all_shooting,3.428282908857969,1.2173373460738188,2.81621435497312,-0.7706947293385163,140.41631599123355,2,17.417074063846197,central,central,central,,75,3.428282908857969e-10,0.0025,0.2625,3.428103105002558,1.217654414338173,2.8153333693335494,-0.7705839291223945,140.40635417067406,2,17.424320306624875,central,central,central,,75,3.428103105002558e-10,0.0025,0.2625,3.426958226873773,1.2175458450461603,2.814644098057637,-0.7705040788538479,140.3991762947468,2,17.40957892151247,central,central,central,,75,3.426958226873773e-10,0.0025,0.2625
0.00175,-0.7125,orbital,50.62740674133544,3.243438361978133,15.609178005300029,-0.9917495454981796,172.63495145639428,2,26963.897203597247,central,one_sided_forward,one_sided,,18,5.062740674133543e-09,0.0025,0.2625,50.62099038518994,3.2434647586366663,15.60707272998631,-0.9917473445228124,172.633967779041,2,26957.50178076744,central,one_sided_forward,one_sided,,18,5.062099038518994e-09,0.0025,0.2625,50.58816320859717,3.26832716772439,15.478304530883227,-0.9916146052057426,172.5748824645501,2,27336.87519551445,central,one_sided_forward,one_sided,,18,5.058816320859718e-09,0.0025,0.2625
0.00175,-0.7125,photon_geometry,46.78777474270768,5.4204192830338185,8.631763024154928,-0.9724915070918456,166.52987413263787,2,64317.7056666149,central,one_sided_forward,one_sided,,27,4.678777474270767e-09,0.0025,0.2625,46.826311973237225,5.430435198469902,8.622939094537243,-0.97243652147656,166.51635599335015,2,64662.00691317693,central,one_sided_forward,one_sided,,27,4.682631197323723e-09,0.0025,0.2625,46.779810154625984,5.4510910926255844,8.581733337370064,-0.9721851447333247,166.4547240003874,2,65025.51328979772,central,one_sided_forward,one_sided,,27,4.677981015462598e-09,0.0025,0.2625
0.00175,-0.7125,redshift,16.11196317688426,1.537144418235782,10.481749785993662,-0.9781653325743808,168.00488747663505,2,613.3752755043873,central,one_sided_forward,one_sided,,9,1.6111963176884261e-09,0.0025,0.2625,16.120583781496478,1.5362244269628886,10.493638493541486,-0.9782182803760572,168.01949331868326,2,613.2970318756344,central,one_sided_forward,one_sided,,9,1.6120583781496476e-09,0.0025,0.2625,16.115362731764723,1.548090930364566,10.409829562123752,-0.9778887937255943,167.92888622429302,2,622.4050433552095,central,one_sided_forward,one_sided,,9,1.6115362731764723e-09,0.0025,0.2625
0.00175,-0.7125,timing,33.31726047081106,4.670735835355347,7.133193065344124,-0.9601154064595504,163.76342736996872,2,24216.37755606695,central,one_sided_forward,one_sided,,17,3.331726047081106e-09,0.0025,0.2625,33.3083324722865,4.682053138198843,7.114044093292801,-0.9598983938376914,163.71901676524587,2,24320.83372862585,central,one_sided_forward,one_sided,,17,3.33083324722865e-09,0.0025,0.2625,33.305215410792485,4.660650824467722,7.146043903556359,-0.9602122002196637,163.78327391692906,2,24094.483862539015,central,one_sided_forward,one_sided,,17,3.3305215410792486e-09,0.0025,0.2625
0.00175,-0.7125,all_shooting,78.18828194403606,8.516887452471304,9.18038219717798,-0.9759315453026602,167.4038834703032,2,443450.5084357503,central,one_sided_forward,one_sided,,71,7.818828194403607e-09,0.0025,0.2625,78.20514669256733,8.529520624940945,9.168762247187694,-0.9758705958611849,167.3878801176474,2,444958.91994249023,central,one_sided_forward,one_sided,,71,7.820514669256733e-09,0.0025,0.2625,78.15227118539936,8.555249922335852,9.135007380831878,-0.9757029055630385,167.3439528041078,2,447042.29002115864,central,one_sided_forward,one_sided,,71,7.815227118539935e-09,0.0025,0.2625
0.00175,-0.7125,ringdown_only,2.4740987901937026,0.6202705722919696,3.9887412053930418,-0.7436598728356685,138.04412093379048,2,2.355029916151878,central,one_sided_forward,one_sided,,4,2.474098790193702e-10,0.0025,0.2625,2.4740987901937026,0.6202705722919696,3.9887412053930418,-0.7436598728356685,138.04412093379048,2,2.355029916151878,central,one_sided_forward,one_sided,,4,2.474098790193702e-10,0.0025,0.2625,2.4740987901939513,0.6202705722921107,3.988741205392535,-0.7436598728356277,138.04412093378696,2,2.355029916153423,central,one_sided_forward,one_sided,,4,2.4740987901939513e-10,0.0025,0.2625
0.00175,-0.7125,ringdown_plus_photon_geometry,46.83559074471981,5.60447594141018,8.356818948701775,-0.9707074534773638,166.0978469091332,2,68900.44442581061,central,one_sided_forward,one_sided,,31,4.683559074471981e-09,0.0025,0.2625,46.87408993522582,5.614152884502821,8.349272080675961,-0.970655797819239,166.08553395117357,2,69252.29465799748,central,one_sided_forward,one_sided,,31,4.6874089935225824e-09,0.0025,0.2625,46.82766154607665,5.633919305025187,8.311738065596469,-0.9704049035488913,166.02588053741343,2,69602.7158906031,central,one_sided_forward,one_sided,,31,4.682766154607665e-09,0.0025,0.2625
0.00175,-0.7125,ringdown_plus_all_shooting,78.2174550396772,8.630204676640155,9.063221322130708,-0.9753199974357492,167.24420594934193,2,455669.0735414996,central,one_sided_forward,one_sided,,75,7.821745503967721e-09,0.0025,0.2625,78.23431205449545,8.64268529240691,9.052083861393026,-0.9752593242043882,167.22847100937275,2,457184.9594675456,central,one_sided_forward,one_sided,,75,7.823431205449545e-09,0.0025,0.2625,78.18147463966675,8.667913026990167,9.019642259471812,-0.9750922118993359,167.1852304914317,2,459236.93046111433,central,one_sided_forward,one_sided,,75,7.818147463966674e-09,0.0025,0.2625
0.00175,-0.45,orbital,1.1047109531120702,0.0619156272896778,17.842199158276802,-0.985648191531286,170.28122055402528,2,0.0046784056410385,central,one_sided_backward,one_sided,,18,1.1047109531120703e-10,0.0025,0.2625,1.1046845995927763,0.0619235373801392,17.83949442053486,-0.9856471555517724,170.280868943755,2,0.0046793778392905,central,one_sided_backward,one_sided,,18,1.1046845995927764e-10,0.0025,0.2625,1.0299746055426489,0.12181029654428298,8.45556274602953,-0.9538307182671367,162.52169001842023,2,0.015740591027007818,central,one_sided_backward,one_sided,,18,1.029974605542649e-10,0.0025,0.2625
0.00175,-0.45,photon_geometry,1.2752616626841984,0.1318841806971609,9.669557455207746,-0.9507288266859067,161.93934088713854,2,0.0282868130003752,central,one_sided_backward,one_sided,,27,1.2752616626841985e-10,0.0025,0.2625,1.2755512960779865,0.1319112562749921,9.669768388975664,-0.9507314340192806,161.93982275714342,2,0.0283112842119849,central,one_sided_backward,one_sided,,27,1.2755512960779866e-10,0.0025,0.2625,1.228438270489251,0.16785420407562757,7.318483783318122,-0.9280221140125372,158.12856825148876,2,0.04251783301081966,central,one_sided_backward,one_sided,,27,1.228438270489251e-10,0.0025,0.2625
0.00175,-0.45,redshift,0.5625174002624365,0.1097321337630074,5.1262777909461406,-0.8281524959111051,145.90941977661657,2,0.0038101280390814,central,one_sided_backward,one_sided,,9,5.6251740026243645e-11,0.0025,0.2625,0.5626401958826491,0.1098455135075213,5.122104471241093,-0.8280389052138972,145.8978100345751,2,0.003819672765115,central,one_sided_backward,one_sided,,9,5.6264019588264907e-11,0.0025,0.2625,0.5534971026287632,0.11805178814523867,4.688595669112591,-0.8118500482264,144.27708196096103,2,0.004269488451993975,central,one_sided_backward,one_sided,,9,5.534971026287632e-11,0.0025,0.2625
0.00175,-0.45,timing,1.6045151432132327,0.3605524981775003,4.450156776956593,-0.8948810591988516,153.49315631570008,2,0.3346760684819196,central,one_sided_backward,one_sided,,17,1.6045151432132328e-10,0.0025,0.2625,1.604360547454291,0.360985981837687,4.444384624818125,-0.8946838254422127,153.46784701527963,2,0.3354166539036708,central,one_sided_backward,one_sided,,17,1.6043605474542909e-10,0.0025,0.2625,1.5685822006746415,0.37937885165735485,4.134606327743709,-0.8844073552066894,152.17867823881804,2,0.35412843524036025,central,one_sided_backward,one_sided,,17,1.5685822006746415e-10,0.0025,0.2625
0.00175,-0.45,all_shooting,2.37351043808816,0.5169987389404745,4.590940478795709,-0.8701027179955931,150.47057818609437,2,1.5057790812141043,central,one_sided_backward,one_sided,,71,2.37351043808816e-10,0.0025,0.2625,2.37350752462767,0.5176581692825687,4.585086579271326,-0.8698663924994867,150.44311715936394,2,1.509619058273992,central,one_sided_backward,one_sided,,71,2.37350752462767e-10,0.0025,0.2625,2.28901618404954,0.5458934552232532,4.193155573029182,-0.8625979342456449,149.60954228113468,2,1.5613975789536474,central,one_sided_backward,one_sided,,71,2.2890161840495402e-10,0.0025,0.2625
0.00175,-0.45,ringdown_only,1.56122148683916,0.2272300596797661,6.8706644228293525,-0.91275701999579,155.88917579953525,2,0.1258521399715446,central,one_sided_backward,one_sided,,4,1.56122148683916e-10,0.0025,0.2625,1.56122148683916,0.2272300596797661,6.8706644228293525,-0.91275701999579,155.88917579953525,2,0.1258521399715446,central,one_sided_backward,one_sided,,4,1.56122148683916e-10,0.0025,0.2625,1.5612214868391343,0.22723005967970414,6.870664422831116,-0.9127570199958167,155.88917579953903,2,0.1258521399714716,central,one_sided_backward,one_sided,,4,1.5612214868391345e-10,0.0025,0.2625
0.00175,-0.45,ringdown_plus_photon_geometry,1.844776127619696,0.8541269316589036,2.159838379099851,-0.6388500574169982,129.70612452701198,2,2.482745319359731,central,one_sided_backward,one_sided,,31,1.8447761276196958e-10,0.0025,0.2625,1.844924845178675,0.8542423749095257,2.1597205891057256,-0.6388371803761034,129.7051655188491,2,2.4838169171473785,central,one_sided_backward,one_sided,,31,1.844924845178675e-10,0.0025,0.2625,1.8351265228100235,0.8115369951505079,2.261297431634254,-0.6594267503078337,131.25616815536316,2,2.2179342592817806,central,one_sided_backward,one_sided,,31,1.8351265228100235e-10,0.0025,0.2625
0.00175,-0.45,ringdown_plus_all_shooting,2.6895503180901827,1.0752695537542358,2.5012800824684263,-0.7151539030441421,135.65581349353255,2,8.363615242873625,central,one_sided_backward,one_sided,,75,2.689550318090182e-10,0.0025,0.2625,2.68962916600261,1.0753831550045785,2.501089173180474,-0.7151466965372754,135.65522276430085,2,8.365873045776757,central,one_sided_backward,one_sided,,75,2.68962916600261e-10,0.0025,0.2625,2.6379276455578133,1.0334304635960532,2.552593269196412,-0.7313421340060272,136.99902819504626,2,7.4317018465210625,central,one_sided_backward,one_sided,,75,2.6379276455578136e-10,0.0025,0.2625
0.002,-0.7125,orbital,98.57529814631482,5.003276509931877,19.702148772036782,-0.994783420498306,174.1450994773269,2,243245.7208332776,central,one_sided_forward,one_sided,,18,9.857529814631482e-09,0.0025,0.2625,98.56338394195951,5.003617646371692,19.69842440167895,-0.9947814476179522,174.14399147252763,2,243220.08845539548,central,one_sided_forward,one_sided,,18,9.856338394195953e-09,0.0025,0.2625,98.6585470550465,5.004310090241842,19.714714970885957,-0.9947900458424467,174.14882191884587,2,243757.42651112648,central,one_sided_forward,one_sided,,18,9.865854705504651e-09,0.0025,0.2625
0.002,-0.7125,photon_geometry,85.21864493155353,7.232238292025713,11.783163315500245,-0.9851790948558604,170.12327767866466,2,379852.2493809344,central,one_sided_forward,one_sided,,27,8.521864493155353e-09,0.0025,0.2625,85.29650610893306,7.23758601411736,11.785214841323745,-0.985184572630596,170.1251075873782,2,381109.66293359705,central,one_sided_forward,one_sided,,27,8.529650610893306e-09,0.0025,0.2625,85.25718268601912,7.233705921525764,11.786100183076881,-0.9851855531164884,170.12543516451,2,380350.20327676384,central,one_sided_forward,one_sided,,27,8.525718268601912e-09,0.0025,0.2625
0.002,-0.7125,redshift,23.350285867122125,2.1732839135726154,10.744240879571544,-0.979006008483334,168.2389017435427,2,2575.2377764481944,central,one_sided_forward,one_sided,,9,2.3350285867122127e-09,0.0025,0.2625,23.365962349980663,2.1751695664570843,10.74213372157424,-0.9789956360136676,168.23598646083258,2,2583.173529292056,central,one_sided_forward,one_sided,,9,2.3365962349980667e-09,0.0025,0.2625,23.379018315003417,2.1755911944568878,10.74605301518502,-0.9790130992513263,168.2408950823852,2,2587.063728845397,central,one_sided_forward,one_sided,,9,2.337901831500342e-09,0.0025,0.2625
0.002,-0.7125,timing,60.05117698198918,6.0095260055516135,9.992664467466115,-0.9794532815292788,168.36529722735688,2,130233.7318447464,central,one_sided_forward,one_sided,,17,6.0051176981989186e-09,0.0025,0.2625,60.02280810004342,6.008085298972138,9.990338870573645,-0.979444248813998,168.3627312674713,2,130048.33575501032,central,one_sided_forward,one_sided,,17,6.0022808100043425e-09,0.0025,0.2625,59.92770680711812,6.018080520941315,9.95794366635436,-0.9793098322401755,168.3246127266036,2,130068.25299498807,central,one_sided_forward,one_sided,,17,5.992770680711812e-09,0.0025,0.2625
0.002,-0.7125,all_shooting,145.3064034504264,11.615131692466893,12.510095218693584,-0.98695366724763,170.73479246328162,2,2848510.228959525,central,one_sided_forward,one_sided,,71,1.453064034504264e-08,0.0025,0.2625,145.33475303097134,11.618827442074512,12.508555941254446,-0.9869504822447446,170.7336591028736,2,2851435.5348053207,central,one_sided_forward,one_sided,,71,1.4533475303097134e-08,0.0025,0.2625,145.3389668253123,11.623660365579896,12.50371761168208,-0.9869401813974115,170.7299945607892,2,2853973.660232119,central,one_sided_forward,one_sided,,71,1.453389668253123e-08,0.0025,0.2625
0.002,-0.7125,ringdown_only,2.5116758340565712,0.6982751296127975,3.596971634159916,-0.7436598728358463,138.04412093380571,2,3.0759574415023585,central,one_sided_forward,one_sided,,4,2.511675834056572e-10,0.0025,0.2625,2.5116758340565712,0.6982751296127975,3.596971634159916,-0.7436598728358463,138.04412093380571,2,3.0759574415023585,central,one_sided_forward,one_sided,,4,2.511675834056572e-10,0.0025,0.2625,2.5116758340566947,0.6982751296129155,3.596971634159485,-0.7436598728358725,138.04412093380796,2,3.075957441503701,central,one_sided_forward,one_sided,,4,2.5116758340566946e-10,0.0025,0.2625
0.002,-0.7125,ringdown_plus_photon_geometry,85.24742437948882,7.361756244143897,11.579767320780435,-0.9846621638312096,169.95207603876315,2,393845.05720401474,central,one_sided_forward,one_sided,,31,8.524742437948882e-09,0.0025,0.2625,85.32526022435299,7.366999185656925,11.582091713879349,-0.9846686316168296,169.954200253141,2,395126.7993974135,central,one_sided_forward,one_sided,,31,8.5325260224353e-09,0.0025,0.2625,85.28594685578106,7.3632243943305165,11.58269017598444,-0.9846689423858997,169.95430233019846,2,394358.3332814866,central,one_sided_forward,one_sided,,31,8.528594685578107e-09,0.0025,0.2625
0.002,-0.7125,ringdown_plus_all_shooting,145.32349141845935,11.693635599437608,12.427571406915444,-0.9867820494854972,170.67391803385755,2,2887824.248791137,central,one_sided_forward,one_sided,,75,1.4532349141845937e-08,0.0025,0.2625,145.35183767370464,11.697306451964192,12.42609469715119,-0.9867789332336724,170.6728163104441,2,2890765.011946476,central,one_sided_forward,one_sided,,75,1.4535183767370464e-08,0.0025,0.2625,145.35605044239153,11.702113552027336,12.421350194231305,-0.9867686293556885,170.66917438301255,2,2893309.1730978643,central,one_sided_forward,one_sided,,75,1.4535605044239154e-08,0.0025,0.2625
0.002,-0.69,orbital,50.99998701852325,1.0192858876990654,50.03501729397093,-0.9979174693136692,176.30164383391653,2,2702.2912422869213,central,central,central,,18,5.099998701852325e-09,0.0025,0.2625,50.99342037896692,1.0192615640228273,50.029768784477454,-0.9979170194428648,176.30124425502575,2,2701.4664684057457,central,central,central,,18,5.099342037896692e-09,0.0025,0.2625,50.97738182414365,1.0288971356783696,49.54565432873266,-0.9978704418443511,176.26010435696523,2,2751.0530770588116,central,central,central,,18,5.097738182414365e-09,0.0025,0.2625
0.002,-0.69,photon_geometry,46.94837982930717,1.6209495484476684,28.963504678025377,-0.9937284469472952,173.5797429419649,2,5791.355364798191,central,central,central,,27,4.6948379829307174e-09,0.0025,0.2625,46.98788204581601,1.6196331784266114,29.01143460858357,-0.9937481979871134,173.58987116611348,2,5791.686813663765,central,central,central,,27,4.698788204581601e-09,0.0025,0.2625,46.94834303629529,1.6268903902213543,28.85771734745296,-0.9936755119652717,173.55267631094225,2,5833.875088840022,central,central,central,,27,4.69483430362953e-09,0.0025,0.2625
0.002,-0.69,redshift,15.84797382007068,0.3587190007053383,44.17935428262592,-0.9974554711591652,175.91178759522194,2,32.31887630509841,central,central,central,,9,1.584797382007068e-09,0.0025,0.2625,15.856935351913396,0.358484374382165,44.23326784951856,-0.9974612560289584,175.916439391768,2,32.31312584274057,central,central,central,,9,1.5856935351913396e-09,0.0025,0.2625,15.855460213270513,0.36265180881958897,43.72089102458674,-0.9973986846277364,175.86640118911515,2,33.062630249236655,central,central,central,,9,1.5855460213270515e-09,0.0025,0.2625
0.002,-0.69,timing,33.60795350373857,2.8583687802699416,11.757738796938815,-0.9647851086532208,164.7495174783635,2,9228.277698672957,central,central,central,,17,3.360795350373857e-09,0.0025,0.2625,33.5964636882624,2.8555061268744746,11.765502224656675,-0.9648379157114716,164.7610242604427,2,9203.506554385676,central,central,central,,17,3.3596463688262396e-09,0.0025,0.2625,33.57880674310536,2.87446063158452,11.681776530226944,-0.9644341536693639,164.67325784959675,2,9316.295340697077,central,central,central,,17,3.357880674310536e-09,0.0025,0.2625
0.002,-0.69,all_shooting,78.64935021683915,3.4708702700449368,22.65983574656073,-0.9899653582612172,171.87632759265563,2,74519.00385378709,central,central,central,,71,7.864935021683915e-09,0.0025,0.2625,78.66557244434092,3.467996001878845,22.68329386819435,-0.9899856618043864,171.88456403215147,2,74426.32771957827,central,central,central,,71,7.866557244434092e-09,0.0025,0.2625,78.62365593195548,3.4917649078451363,22.51688129269742,-0.9898278632543902,171.82076746104914,2,75369.64341531538,central,central,central,,71,7.862365593195548e-09,0.0025,0.2625
0.002,-0.69,ringdown_only,2.421031526908776,0.6767474427195611,3.577452050915296,-0.7436698550718993,138.04497642371274,2,2.684442688879615,central,central,central,,4,2.4210315269087756e-10,0.0025,0.2625,2.421031526908776,0.6767474427195611,3.577452050915296,-0.7436698550718993,138.04497642371274,2,2.684442688879615,central,central,central,,4,2.4210315269087756e-10,0.0025,0.2625,2.421031526908886,0.6767474427195352,3.577452050915596,-0.7436698550719192,138.04497642371444,2,2.6844426888796544,central,central,central,,4,2.4210315269088863e-10,0.0025,0.2625
0.002,-0.69,ringdown_plus_photon_geometry,46.97722269397282,2.497553753556906,18.809293944953108,-0.9853599427737844,170.18387033290767,2,13765.892170935149,central,central,central,,31,4.697722269397282e-09,0.0025,0.2625,47.016699177863735,2.496727850199142,18.831327240617604,-0.9853916163618496,170.19452064263467,2,13779.919597427455,central,central,central,,31,4.701669917786374e-09,0.0025,0.2625,46.97717324070858,2.5016517070562903,18.778462688551848,-0.985296174690665,170.16246281482407,2,13811.073944421682,central,central,central,,31,4.697717324070858e-09,0.0025,0.2625
0.002,-0.69,ringdown_plus_all_shooting,78.66666844619908,3.9549824644106746,19.89052268981958,-0.9870475622267776,170.76826628501547,2,96798.9487148842,central,central,central,,75,7.866666844619909e-09,0.0025,0.2625,78.68288695805171,3.952463151867348,19.90730436560246,-0.9870687968228088,170.77585317340152,2,96715.53355824022,central,central,central,,75,7.868288695805171e-09,0.0025,0.2625,78.64097239772535,3.973479001315519,19.791465456767053,-0.986905260796294,170.71758217519488,2,97642.65826382802,central,central,central,,75,7.864097239772536e-09,0.0025,0.2625
0.002,-0.45,orbital,1.2373903425471828,0.0633710744627032,19.52610639851852,-0.9852603247669576,170.15044790452544,2,0.0061488738859256,central,one_sided_backward,one_sided,,18,1.2373903425471828e-10,0.0025,0.2625,1.237542772825432,0.0631660869620976,19.59188596830465,-0.985357480618663,170.18304290740087,2,0.0061106637178246,central,one_sided_backward,one_sided,,18,1.2375427728254318e-10,0.0025,0.2625,1.1432185732632916,0.07087200299896683,16.13075015362494,-0.981221764420493,168.87891959569598,2,0.00656459529715498,central,one_sided_backward,one_sided,,18,1.1432185732632917e-10,0.0025,0.2625
0.002,-0.45,photon_geometry,1.429868929073633,0.1335126180040783,10.709616442619348,-0.9504820910477604,161.89379694142093,2,0.0364449267770165,central,one_sided_backward,one_sided,,27,1.4298689290736332e-10,0.0025,0.2625,1.4301885052589969,0.1335400308148104,10.709811107070529,-0.9504844656118095,161.8942347249956,2,0.0364761934765012,central,one_sided_backward,one_sided,,27,1.4301885052589968e-10,0.0025,0.2625,1.3723948673130553,0.1401347846349036,9.793391918277733,-0.9447816861583314,160.87074033970978,2,0.036987082085278324,central,one_sided_backward,one_sided,,27,1.3723948673130553e-10,0.0025,0.2625
0.002,-0.45,redshift,0.634860515548241,0.1111880885528531,5.709788915441791,-0.827137205206025,145.80577308287184,2,0.0049827966462804,central,one_sided_backward,one_sided,,9,6.34860515548241e-11,0.0025,0.2625,0.6349932235414989,0.1113045190702406,5.705008465476368,-0.8270234648953747,145.79417900978643,2,0.0049953253128557,central,one_sided_backward,one_sided,,9,6.349932235414989e-11,0.0025,0.2625,0.6239467552601746,0.11431563722620584,5.458105036194824,-0.8166801255834455,144.75382923901654,2,0.005087522515636399,central,one_sided_backward,one_sided,,9,6.239467552601746e-11,0.0025,0.2625
0.002,-0.45,timing,1.7580427679781252,0.3766270295420816,4.667861385614369,-0.8943681215631115,153.4273820079537,2,0.43841140336069,central,one_sided_backward,one_sided,,17,1.7580427679781254e-10,0.0025,0.2625,1.7577626248724372,0.3771053623816074,4.661197639225532,-0.8941673507948737,153.40167812624625,2,0.4393856487495164,central,one_sided_backward,one_sided,,17,1.7577626248724372e-10,0.0025,0.2625,1.6999084606100698,0.375131214007807,4.531503636950596,-0.8924482436887906,153.18252280616366,2,0.40664690939371667,central,one_sided_backward,one_sided,,17,1.6999084606100698e-10,0.0025,0.2625
0.002,-0.45,all_shooting,2.6390624264661398,0.5299282916384302,4.980036861792557,-0.8696140425776293,150.4138196941889,2,1.955840969578324,central,one_sided_backward,one_sided,,71,2.6390624264661387e-10,0.0025,0.2625,2.639085680495323,0.5306071335447433,4.97370938619841,-0.8693798129045567,150.38664955640817,2,1.960889627624217,central,one_sided_backward,one_sided,,71,2.6390856804953227e-10,0.0025,0.2625,2.523154127374406,0.530622320261248,4.755084795777437,-0.8669631146535252,150.1076289054668,2,1.7924976263518535,central,one_sided_backward,one_sided,,71,2.523154127374406e-10,0.0025,0.2625
0.002,-0.45,ringdown_only,1.5912943906956485,0.2547837452881213,6.245666845410952,-0.9127570199958284,155.88917579954065,2,0.1643783052689038,central,one_sided_backward,one_sided,,4,1.5912943906956482e-10,0.0025,0.2625,1.5912943906956485,0.2547837452881213,6.245666845410952,-0.9127570199958284,155.88917579954065,2,0.1643783052689038,central,one_sided_backward,one_sided,,4,1.5912943906956482e-10,0.0025,0.2625,1.5912943906956654,0.2547837452880827,6.245666845411967,-0.91275701999585,155.8891757995437,2,0.16437830526885724,central,one_sided_backward,one_sided,,4,1.5912943906956655e-10,0.0025,0.2625
