protocol,fold,feature_set,target,noise,realization,R2,MAE,RMSE,NMAE,NRMSE
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_all_shooting,wq,0.001,4,-27.197248751667452,0.08311975639488467,0.10839212908015092,0.3166466910281321,0.412922396495813
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_all_shooting,k,0.005,4,0.4931908453606937,0.00015695860483567198,0.00019898358024268188,0.0627834419342688,0.07959343209707274
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_all_shooting,wq,0.005,4,-29.286475794530524,0.09011403830384006,0.11233594667063483,0.34329157449081926,0.4279464635071803
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_all_shooting,k,0.01,4,0.5580558105750272,0.000140775694677212,0.00018581412701629014,0.056310277870884794,0.07432565080651606
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_all_shooting,wq,0.01,4,-23.875793224689122,0.08003029075300584,0.10180822090391553,0.3048772981066889,0.38784084153872583
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.0,0,0.828643590827662,9.938098822665117e-05,0.0001157031523623661,0.03975239529066047,0.04628126094494644
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.0,0,0.6660352486906198,0.013234469351244046,0.015572919111144232,0.050417026099977315,0.05932540613769231
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.001,0,0.8471409033395269,9.680628569163206e-05,0.0001092799932585991,0.038722514276652825,0.04371199730343964
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.001,0,0.4658602833210225,0.017839976740580854,0.01969459924884845,0.06796181615459372,0.0750270447575179
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.005,0,0.7985616058501503,0.0001107629294867057,0.0001254486928706593,0.044305171794682276,0.050179477148263714
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.005,0,0.4790169990223099,0.016693993101283548,0.019450532194855135,0.0635961641953659,0.07409726550421003
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.01,0,0.8003463256157006,0.00012033617820791915,0.0001248917263523625,0.048134471283167654,0.049956690540945
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.01,0,0.4015605488683367,0.017870879069864454,0.020846340165656195,0.06807953931376934,0.07941462920249978
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.0,1,0.828643590827662,9.938098822665117e-05,0.0001157031523623661,0.03975239529066047,0.04628126094494644
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.0,1,0.6660352486906198,0.013234469351244046,0.015572919111144232,0.050417026099977315,0.05932540613769231
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.001,1,0.8454772575692661,0.00010382967169479069,0.00010987305972075725,0.04153186867791627,0.0439492238883029
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.001,1,0.33892237298351857,0.0191711381269088,0.021910179824253133,0.07303290715012876,0.0834673517114405
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.005,1,0.8038312670813482,0.00012113091534872783,0.00012379693961996665,0.04845236613949113,0.04951877584798666
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.005,1,0.05407237759706929,0.022901390672312505,0.02620889229201853,0.08724339303738096,0.09984339920768963
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.01,1,0.7674630161262133,0.00012982254830126212,0.00013478483544204664,0.051929019320504845,0.053913934176818654
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.01,1,0.2860458139388089,0.021134066413554434,0.022769572897974044,0.08051072919449308,0.08674123008752016
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.0,2,0.828643590827662,9.938098822665117e-05,0.0001157031523623661,0.03975239529066047,0.04628126094494644
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.0,2,0.6660352486906198,0.013234469351244046,0.015572919111144232,0.050417026099977315,0.05932540613769231
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.001,2,0.8612696559703081,8.437344970581892e-05,0.00010410719536765787,0.03374937988232757,0.04164287814706315
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.001,2,0.3856724875628984,0.0182109993489116,0.021121253787844504,0.06937523561490133,0.08046191919178859
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.005,2,0.8249800399570031,0.00010138704775621658,0.00011693346132890761,0.04055481910248663,0.046773384531563045
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.005,2,0.4316850115011841,0.017926999276672462,0.020314880279952145,0.06829333057779985,0.07739002011410341
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.01,2,0.8498955081657473,9.595197199082226e-05,0.00010829087415175388,0.038380788796328905,0.04331634966070155
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.01,2,0.4369535301621865,0.01815294908834323,0.020220497291467784,0.06915409176511707,0.07703046587225822
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.0,3,0.828643590827662,9.938098822665117e-05,0.0001157031523623661,0.03975239529066047,0.04628126094494644
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.0,3,0.6660352486906198,0.013234469351244046,0.015572919111144232,0.050417026099977315,0.05932540613769231
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.001,3,0.8660786246494792,9.112845095035292e-05,0.00010228688796350901,0.03645138038014117,0.040914755185403606
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.001,3,0.4558557436193722,0.017528327277305786,0.01987818540326056,0.06677458010402204,0.07572642058384975
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.005,3,0.8674631172355335,9.001201519013632e-05,0.00010175678830414189,0.036004806076054524,0.04070271532165675
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.005,3,0.4828436447140182,0.017246417625903794,0.019378967985581367,0.0657006385748716,0.07382463994507187
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.01,3,0.8619871859967076,8.998318147478298e-05,0.00010383761887681753,0.03599327258991319,0.04153504755072701
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.01,3,0.5721084633288321,0.015422483524322815,0.017627331036805693,0.05875231818789643,0.06715173728306931
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.0,4,0.828643590827662,9.938098822665117e-05,0.0001157031523623661,0.03975239529066047,0.04628126094494644
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.0,4,0.6660352486906198,0.013234469351244046,0.015572919111144232,0.050417026099977315,0.05932540613769231
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.001,4,0.8213616033399314,0.00011538108630908035,0.00011813604335285597,0.04615243452363214,0.047254417341142385
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.001,4,0.3739029463048831,0.01748049521298852,0.02132261877476026,0.06659236271614674,0.0812290239038486
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.005,4,0.8088893990570625,0.00012004452695015143,0.0001221904893953167,0.04801781078006057,0.04887619575812668
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.005,4,0.3743635753356076,0.017460504835000265,0.02131477364568618,0.0665162088952391,0.08119913769785211
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,k,0.01,4,0.8569652260627942,0.00010142548189536875,0.00010570994141443935,0.0405701927581475,0.04228397656577574
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_all_shooting,wq,0.01,4,0.4980074515135644,0.01474765635935233,0.01909274391412673,0.05618154803562792,0.07273426253000659
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.0,0,0.8871278132652551,8.091360727965763e-05,9.390494975586721e-05,0.03236544291186305,0.03756197990234689
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.0,0,0.7351200970592047,0.015152084005428265,0.01641439996687634,0.05772222478258387,0.06253104749286224
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.001,0,0.8873081960527851,7.617665120904282e-05,9.382988427668535e-05,0.03047066048361713,0.03753195371067414
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.001,0,0.6194619254124947,0.018224383267402146,0.019674312510084755,0.06942622197105579,0.07494976194318001
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.005,0,0.8828801445866225,7.524091290988796e-05,9.565557330427812e-05,0.030096365163955183,0.03826222932171125
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.005,0,0.5739120203244286,0.016107173214351497,0.020818534214162264,0.06136065986419618,0.07930870176823719
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.01,0,0.9139052231667022,6.747786332850944e-05,8.201313577776056e-05,0.026991145331403774,0.032805254311104225
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.01,0,0.5276097547547525,0.019521155518815038,0.021920525828214056,0.074366306738343,0.08350676505986307
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.0,1,0.8871278132652551,8.091360727965763e-05,9.390494975586721e-05,0.03236544291186305,0.03756197990234689
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.0,1,0.7351200970592047,0.015152084005428265,0.01641439996687634,0.05772222478258387,0.06253104749286224
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.001,1,0.904287704568173,7.346922878812264e-05,8.64726724498063e-05,0.029387691515249056,0.03458906897992252
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.001,1,0.771586040227763,0.01346582321586711,0.01524269742223541,0.05129837415568423,0.05806741875137299
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.005,1,0.8621163273096094,7.9647861026e-05,0.00010378902605254935,0.0318591444104,0.04151561042101974
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.005,1,0.7330346588061899,0.013010881732425414,0.016478889768293807,0.049565263742573,0.06277672292683355
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.01,1,0.7767685126611366,0.00010349128250661436,0.00013206044051247408,0.04139651300264575,0.05282417620498963
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.01,1,0.5863390092141506,0.01840273725326287,0.02051269823950473,0.0701056657267157,0.0781436123409704
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.0,2,0.8871278132652551,8.091360727965763e-05,9.390494975586721e-05,0.03236544291186305,0.03756197990234689
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.0,2,0.7351200970592047,0.015152084005428265,0.01641439996687634,0.05772222478258387,0.06253104749286224
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.001,2,0.8006701146708641,0.00010963372143290028,0.00012479041345928276,0.043853488573160106,0.0499161653837131
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.001,2,0.7594120737370251,0.014917511532431614,0.01564362589828903,0.05682861536164424,0.059594765326815353
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.005,2,0.7831154154816199,0.00010964505758141439,0.00013016953624215785,0.04385802303256576,0.05206781449686314
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.005,2,0.49748840652224857,0.019417252539675366,0.02260859375305438,0.07397048586542997,0.08612797620211192
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.01,2,0.7549048109344184,0.00011300748964442799,0.0001383765212951553,0.0452029958577712,0.05535060851806212
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.01,2,0.3407814776290662,0.021304305919684782,0.02589495782433683,0.08115926064641822,0.09864745837842602
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.0,3,0.8871278132652551,8.091360727965763e-05,9.390494975586721e-05,0.03236544291186305,0.03756197990234689
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.0,3,0.7351200970592047,0.015152084005428265,0.01641439996687634,0.05772222478258387,0.06253104749286224
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.001,3,0.8456568023746143,8.758322708943752e-05,0.00010980920869618931,0.035033290835775006,0.04392368347847572
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.001,3,0.6791169114913244,0.014217794958797818,0.018066495692093086,0.05416302841446787,0.06882474549368794
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.005,3,0.859680391673447,8.61257269600842e-05,0.00010470181183013004,0.03445029078403368,0.04188072473205202
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.005,3,0.6510361781522405,0.015464000946655367,0.018840425619814628,0.05891047979678235,0.0717730499802462
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.01,3,0.8823541875766269,8.11103099673912e-05,9.587011575864517e-05,0.03244412398695648,0.03834804630345807
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.01,3,0.5002605921478409,0.019195900133005216,0.022546145544740402,0.07312723860192463,0.08589007826567772
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.0,4,0.8871278132652551,8.091360727965763e-05,9.390494975586721e-05,0.03236544291186305,0.03756197990234689
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.0,4,0.7351200970592047,0.015152084005428265,0.01641439996687634,0.05772222478258387,0.06253104749286224
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.001,4,0.8572404423991264,8.732627488024549e-05,0.000105608193041867,0.0349305099520982,0.042243277216746804
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.001,4,0.5406035660985576,0.016508380180148594,0.021616944976317137,0.06288906735294703,0.08235026657644623
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.005,4,0.8101869109276044,0.00010038671718019915,0.0001217749875129573,0.04015468687207966,0.04870999500518292
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.005,4,0.6043485981097867,0.018931909655568423,0.020061197879493654,0.0721215605926416,0.07642361096949964
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,k,0.01,4,0.8363789096476013,8.919795764210225e-05,0.00011306147745267242,0.035679183056840896,0.045224590981068964
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_all_shooting,wq,0.01,4,0.5422743749915151,0.01941876697651529,0.02157759912938225,0.07397625514862967,0.08220037763574191
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.0,0,0.6477677303289927,0.00014120017887073776,0.00016588594294890524,0.056480071548295104,0.0663543771795621
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.0,0,0.5249781232486935,0.011328783646420074,0.014068609809775482,0.04315727103398123,0.053594704037239926
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.001,0,0.7166436970563694,0.00012828637360931124,0.00014878578953472386,0.051314549443724496,0.059514315813889544
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.001,0,0.029678035211990972,0.017261538678491922,0.020107232993668477,0.06575824258473113,0.07659898283302276
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.005,0,0.7447745371556797,0.00013429754921446727,0.00014120725648745014,0.053719019685786906,0.05648290259498005
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.005,0,0.010629340134509668,0.01638156915868284,0.02030363945069834,0.062405977747363194,0.07734719790742225
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.01,0,0.7580827644861354,0.00012981259731455254,0.00013747648535120712,0.05192503892582102,0.05499059414048285
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.01,0,-2.995959598968219,0.03450379354878109,0.040804205251870264,0.13144302304297556,0.15544459143569625
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.0,1,0.6477677303289927,0.00014120017887073776,0.00016588594294890524,0.056480071548295104,0.0663543771795621
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.0,1,0.5249781232486935,0.011328783646420074,0.014068609809775482,0.04315727103398123,0.053594704037239926
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.001,1,0.5735994985058117,0.0001604309236173077,0.00018251722981470396,0.06417236944692307,0.07300689192588158
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.001,1,0.43114932519974325,0.013241651713000208,0.015395490070150637,0.05044438747809603,0.05864948598152623
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.005,1,0.6267178352135456,0.00016244445201387016,0.00017077080875823523,0.06497778080554806,0.06830832350329409
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.005,1,0.4682776431015414,0.012129653487338299,0.014884588742757533,0.04620820376128876,0.05670319521050489
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.01,1,0.6454987605875699,0.00015483347332005833,0.00016641937786536788,0.06193338932802333,0.06656775114614714
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.01,1,-1.1361268079790166,0.02250938356671672,0.0298337533116087,0.08575003263511131,0.11365239356803314
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.0,2,0.6477677303289927,0.00014120017887073776,0.00016588594294890524,0.056480071548295104,0.0663543771795621
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.0,2,0.5249781232486935,0.011328783646420074,0.014068609809775482,0.04315727103398123,0.053594704037239926
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.001,2,0.6481561687570196,0.00014366835382865627,0.00016579444898987976,0.057467341531462504,0.0663177795959519
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.001,2,0.27918761596134367,0.01422954832815182,0.017330276782251342,0.05420780315486407,0.06602010202762416
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.005,2,0.6095672428299248,0.00015766407643013304,0.0001746498186483803,0.06306563057205322,0.06985992745935211
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.005,2,0.22384403499690497,0.014408459638274454,0.017983278865415214,0.05488937005056935,0.06850772901110558
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.01,2,0.7207160602269143,0.00013101101290661127,0.0001477127543402137,0.0524044051626445,0.05908510173608548
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.01,2,-0.48210782680178443,0.023855835236445456,0.024850451260169836,0.09087937232931602,0.09466838575302794
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.0,3,0.6477677303289927,0.00014120017887073776,0.00016588594294890524,0.056480071548295104,0.0663543771795621
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.0,3,0.5249781232486935,0.011328783646420074,0.014068609809775482,0.04315727103398123,0.053594704037239926
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.001,3,0.6976443715070717,0.00013254287129600847,0.000153692984472324,0.05301714851840338,0.0614771937889296
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.001,3,0.5389474764927563,0.013186195481314902,0.013860202672689101,0.050233125643104386,0.05280077208643467
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.005,3,0.7127746375976414,0.00012819701682147017,0.0001497981356281989,0.05127880672858807,0.05991925425127956
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.005,3,0.7117778473892453,0.009179281137086817,0.0109586752660992,0.03496869004604501,0.041747334347044564
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.01,3,0.651299665635354,0.00014285657696249792,0.0001650521542490069,0.05714263078499917,0.06602086169960276
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.01,3,0.017636790533567148,0.014702411383620065,0.020231609030038785,0.05600918622331453,0.07707279630490965
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.0,4,0.6477677303289927,0.00014120017887073776,0.00016588594294890524,0.056480071548295104,0.0663543771795621
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.0,4,0.5249781232486935,0.011328783646420074,0.014068609809775482,0.04315727103398123,0.053594704037239926
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.001,4,0.7032689246077719,0.00012901958208214834,0.0001522567412793858,0.051607832832859336,0.06090269651175432
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.001,4,0.27013591096896605,0.014227820106331371,0.017438751018816225,0.054201219452690935,0.066433337214538
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.005,4,0.7439016867492811,0.00012276546838551356,0.00014144850908621274,0.049106187354205424,0.0565794036344851
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.005,4,0.23890028635558547,0.014909425869507387,0.017808000468474066,0.05679781283621861,0.06784000178466311
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,k,0.01,4,0.7076194815047017,0.00013079682057872048,0.00015113645492549168,0.05231872823148819,0.06045458197019667
grouped_physical_interpolation,blocks_3x3_g5,ringdown_plus_all_shooting,wq,0.01,4,0.311320448379641,0.014489595222258964,0.01693959306403638,0.055198457989557956,0.06453178310109096
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.0,0,-3.4395591213502,0.0003707194204160584,0.00043009490819615425,0.14828776816642336,0.1720379632784617
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.0,0,-0.08333360640641252,0.024279770309621446,0.028047930337453716,0.09249436308427217,0.1068492584283951
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.001,0,-3.412837420074604,0.0003732391969644639,0.00042879858422858845,0.14929567878578556,0.17151943369143538
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.001,0,-0.6459414462987478,0.028830162490336837,0.034572190937210985,0.10982919043937842,0.1317035845227085
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.005,0,-3.4102268770323496,0.0003764979252246367,0.0004286717312929338,0.15059917008985468,0.1714686925171735
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.005,0,-0.059867960310646895,0.024604176218838758,0.027742499959290044,0.09373019511938574,0.10568571413062873
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.01,0,-3.5903163180936772,0.0003818849311952546,0.0004373364607719895,0.15275397247810185,0.1749345843087958
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.01,0,0.047211486377245926,0.02260471112043741,0.02630376819803388,0.08611318522071394,0.10020483123060525
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.0,1,-3.4395591213502,0.0003707194204160584,0.00043009490819615425,0.14828776816642336,0.1720379632784617
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.0,1,-0.08333360640641252,0.024279770309621446,0.028047930337453716,0.09249436308427217,0.1068492584283951
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.001,1,-3.6764108971420297,0.0003828732256034603,0.00044141868339206555,0.1531492902413841,0.1765674733568262
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.001,1,-0.028636070480767994,0.023556620779916937,0.027330689416728064,0.0897395077330169,0.10411691206372595
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.005,1,-3.3057667238053714,0.00036828726097223446,0.00042356457220266174,0.14731490438889377,0.1694258288810647
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.005,1,-0.06268362234776426,0.02428528726639261,0.02777932610003468,0.09251538006244803,0.1058260041906083
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.01,1,-3.534352809947415,0.0003798017463666128,0.0004346623598623906,0.1519206985466451,0.17386494394495622
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.01,1,-0.00968724102822427,0.02404780986289153,0.027077785673519216,0.09161070423958677,0.10315346923245415
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.0,2,-3.4395591213502,0.0003707194204160584,0.00043009490819615425,0.14828776816642336,0.1720379632784617
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.0,2,-0.08333360640641252,0.024279770309621446,0.028047930337453716,0.09249436308427217,0.1068492584283951
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.001,2,-3.436802147457037,0.00037120311570361234,0.00042996134261587195,0.14848124628144493,0.17198453704634878
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.001,2,-1.2899099503215985,0.033036362361708475,0.040778281010927765,0.12585280899698467,0.15534583242258196
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.005,2,-3.2109614524144092,0.0003641450468336912,0.0004188755509503195,0.14565801873347647,0.16755022038012782
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.005,2,-1.096118538319597,0.030875463447146284,0.03901464249732145,0.11762081313198584,0.14862720951360553
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.01,2,-4.287843597604008,0.0004187165675212081,0.00046938983432412944,0.16748662700848324,0.18775593372965177
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.01,2,-1.2259118725162539,0.03151624946275398,0.04020441018159437,0.12006190271525324,0.1531596578346452
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.0,3,-3.4395591213502,0.0003707194204160584,0.00043009490819615425,0.14828776816642336,0.1720379632784617
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,wq,0.0,3,-0.08333360640641252,0.024279770309621446,0.028047930337453716,0.09249436308427217,0.1068492584283951
grouped_physical_interpolation,blocks_3x3_g6,ringdown_plus_all_shooting,k,0.001,3,-3.632686068036924,0.00038356808437814877,0.00043935018626171674,0.1534272337512595,0.1757400745046867
