protocol,direction,model,feature_set,target,target_coverage,empirical_coverage,average_width,median_width,n
grouped_physical_interpolation,,mlp,ringdown,wq,0.9,0.84,0.15845750280760879,0.15460048156199768,1100
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,k,0.9,0.7322314049586777,0.0004441091677395583,0.00029991723948270734,1210
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,wq,0.9,0.8572727272727273,0.18964087823776424,0.17040615581283136,1100
grouped_physical_interpolation,,mlp,ringdown_plus_photon_geometry,k,0.9,0.7322314049586777,0.0004280836222658577,0.00025329597910588985,1210
grouped_physical_interpolation,,mlp,ringdown_plus_photon_geometry,wq,0.9,0.8554545454545455,0.17897626012941178,0.17801210981200755,1100
grouped_physical_interpolation,,mlp,timing,k,0.9,0.7289256198347107,0.0005859490197828886,0.00037587840593862913,1210
grouped_physical_interpolation,,mlp,timing,wq,0.9,0.8454545454545455,0.20051830097783785,0.194556008305372,1100
grouped_physical_interpolation,,random_forest,all_shooting,k,0.9,0.5735537190082645,0.0007108391651010456,0.000691951884920636,1210
grouped_physical_interpolation,,random_forest,all_shooting,wq,0.9,0.8672727272727273,0.13729847626144298,0.13585267305996385,1100
grouped_physical_interpolation,,random_forest,orbital,k,0.9,0.7338842975206612,0.0020548255902029426,0.002003040800770581,1210
grouped_physical_interpolation,,random_forest,orbital,wq,0.9,0.8563636363636363,0.19807398312743837,0.20100853174603261,1100
grouped_physical_interpolation,,random_forest,photon_geometry,k,0.9,0.5454545454545454,0.0009916076923180974,0.0009963568722943716,1210
grouped_physical_interpolation,,random_forest,photon_geometry,wq,0.9,0.8436363636363636,0.15265323220840338,0.15154270790937496,1100
grouped_physical_interpolation,,random_forest,redshift,k,0.9,0.7322314049586777,0.001406995694412146,0.0013889351851851836,1210
grouped_physical_interpolation,,random_forest,redshift,wq,0.9,0.8781818181818182,0.14639226182511805,0.13520329886163274,1100
grouped_physical_interpolation,,random_forest,ringdown,k,0.9,0.7082644628099174,0.0003503321349315665,0.00036545138888889,1210
grouped_physical_interpolation,,random_forest,ringdown,wq,0.9,0.6654545454545454,0.19313630281777988,0.18720390211640203,1100
grouped_physical_interpolation,,random_forest,ringdown_plus_all_shooting,k,0.9,0.6760330578512397,0.00032759732060868413,0.00032109126984127163,1210
grouped_physical_interpolation,,random_forest,ringdown_plus_all_shooting,wq,0.9,0.8672727272727273,0.13715893574556426,0.13585267305996407,1100
grouped_physical_interpolation,,random_forest,ringdown_plus_photon_geometry,k,0.9,0.675206611570248,0.0003311487136600773,0.0003378472222222229,1210
grouped_physical_interpolation,,random_forest,ringdown_plus_photon_geometry,wq,0.9,0.8290909090909091,0.15050641673316958,0.14921566951566922,1100
grouped_physical_interpolation,,random_forest,timing,k,0.9,0.6247933884297521,0.0007132762667008538,0.0006810763888888886,1210
grouped_physical_interpolation,,random_forest,timing,wq,0.9,0.8181818181818182,0.15739133090589222,0.15641392843267798,1100
grouped_physical_interpolation,,hgb,all_shooting,k,0.9,0.6504132231404959,0.0008574467010529903,0.0008761977571694,1210
grouped_physical_interpolation,,hgb,all_shooting,wq,0.9,0.8909090909090909,0.13660311168659658,0.1132763406997005,1100
grouped_physical_interpolation,,hgb,photon_geometry,k,0.9,0.6942148760330579,0.001257095445774977,0.001201243390476,1210
grouped_physical_interpolation,,hgb,photon_geometry,wq,0.9,0.850909090909091,0.15014916731733502,0.1473848855399498,1100
grouped_physical_interpolation,,hgb,ringdown,k,0.9,0.8909090909090909,0.0006076545264117668,0.0005950281481659,1210
grouped_physical_interpolation,,hgb,ringdown,wq,0.9,0.7118181818181818,0.2195385485308067,0.2154001541721691,1100
grouped_physical_interpolation,,hgb,ringdown_plus_all_shooting,k,0.9,0.8396694214876033,0.0005642365291162616,0.0005486191442189,1210
grouped_physical_interpolation,,hgb,ringdown_plus_all_shooting,wq,0.9,0.8881818181818182,0.13645814865544847,0.1118879112177583,1100
grouped_physical_interpolation,,hgb,ringdown_plus_photon_geometry,k,0.9,0.8578512396694215,0.0005931300629881273,0.0005708720725503,1210
grouped_physical_interpolation,,hgb,ringdown_plus_photon_geometry,wq,0.9,0.85,0.14732641487341822,0.1483001637548991,1100
random_interpolation,,hgb,orbital,k,0.9,0.875,0.002198320708847338,0.0021860225116279337,120
random_interpolation,,hgb,orbital,wq,0.9,0.9469026548672567,0.1948569649919332,0.20424544927253196,113
random_interpolation,,hgb,redshift,k,0.9,0.9416666666666667,0.0018511251054092867,0.0015038301327315391,120
random_interpolation,,hgb,redshift,wq,0.9,0.9823008849557522,0.15297299774604753,0.15263025120559015,113
random_interpolation,,hgb,timing,k,0.9,0.9333333333333333,0.001175794034505603,0.0012925749550610987,120
random_interpolation,,hgb,timing,wq,0.9,0.9734513274336283,0.17843438007857382,0.17655038616114194,113
random_interpolation,,mlp,all_shooting,k,0.9,0.9666666666666667,0.0004304167417269916,0.000311639647252985,120
random_interpolation,,mlp,all_shooting,wq,0.9,0.9734513274336283,0.17039851273739734,0.18493257527320206,113
random_interpolation,,mlp,orbital,k,0.9,0.95,0.003489628867279529,0.0021757660835274527,120
random_interpolation,,mlp,orbital,wq,0.9,0.9203539823008849,0.22053942032603283,0.20708713079692842,113
random_interpolation,,mlp,photon_geometry,k,0.9,0.9416666666666667,0.0012687839306802355,0.00036481752016015705,120
random_interpolation,,mlp,photon_geometry,wq,0.9,0.9734513274336283,0.18803963076084862,0.18215594979555694,113
random_interpolation,,mlp,redshift,k,0.9,0.8916666666666667,0.0029757588960880764,0.0019026661414901142,120
random_interpolation,,mlp,redshift,wq,0.9,0.9557522123893806,0.26397981896692935,0.2142256067676327,113
random_interpolation,,mlp,ringdown,k,0.9,0.9,0.0004685124490133615,0.00022540294878266223,120
random_interpolation,,mlp,ringdown,wq,0.9,0.9469026548672567,0.18433391957153902,0.20439923054669806,113
random_interpolation,,mlp,ringdown_plus_all_shooting,k,0.9,0.8916666666666667,0.0024680198475547283,0.00035116140526827945,120
random_interpolation,,mlp,ringdown_plus_all_shooting,wq,0.9,0.9469026548672567,0.6239473958896348,0.1669439500888681,113
random_interpolation,,mlp,ringdown_plus_photon_geometry,k,0.9,0.9,0.00040004682543853565,0.0002704264845649418,120
random_interpolation,,mlp,ringdown_plus_photon_geometry,wq,0.9,0.9646017699115044,0.20634408302095886,0.1714387404662301,113
random_interpolation,,mlp,timing,k,0.9,0.9583333333333334,0.0009247061170171188,0.0004834527906592183,120
random_interpolation,,mlp,timing,wq,0.9,0.9646017699115044,0.20882392827234017,0.18604084967244228,113
random_interpolation,,random_forest,all_shooting,k,0.9,0.8583333333333333,0.0008409706890331895,0.0007307837301587282,120
random_interpolation,,random_forest,all_shooting,wq,0.9,0.9734513274336283,0.13689038623786812,0.1393163636517798,113
random_interpolation,,random_forest,orbital,k,0.9,0.875,0.0021360787382552087,0.001996976865726866,120
random_interpolation,,random_forest,orbital,wq,0.9,0.9292035398230089,0.1959818106395817,0.1876277777777775,113
random_interpolation,,random_forest,photon_geometry,k,0.9,0.8166666666666667,0.0009619249789562295,0.0008729232804232795,120
random_interpolation,,random_forest,photon_geometry,wq,0.9,0.9646017699115044,0.165581299301903,0.1694528032923871,113
random_interpolation,,random_forest,redshift,k,0.9,0.8666666666666667,0.0016218485449735445,0.0012533052248677248,120
random_interpolation,,random_forest,redshift,wq,0.9,0.9823008849557522,0.15238003334983802,0.13790532519178322,113
random_interpolation,,random_forest,ringdown,k,0.9,0.8583333333333333,0.0003423908730158725,0.0003803273809523805,120
random_interpolation,,random_forest,ringdown,wq,0.9,0.9469026548672567,0.24400613895077378,0.2535193823152153,113
random_interpolation,,random_forest,ringdown_plus_all_shooting,k,0.9,0.7833333333333333,0.0002903333333333332,0.00031444444444444445,120
random_interpolation,,random_forest,ringdown_plus_all_shooting,wq,0.9,0.9734513274336283,0.13636477987929718,0.1393163636517798,113
random_interpolation,,random_forest,ringdown_plus_photon_geometry,k,0.9,0.8,0.00031582539682539686,0.00032643849206349246,120
random_interpolation,,random_forest,ringdown_plus_photon_geometry,wq,0.9,0.9646017699115044,0.1656493867290613,0.1687848138743976,113
random_interpolation,,random_forest,timing,k,0.9,0.8333333333333334,0.0008713153860028859,0.0005939583333333326,120
random_interpolation,,random_forest,timing,wq,0.9,0.9557522123893806,0.18461071759177414,0.17617544326815193,113
random_interpolation,,hgb,all_shooting,k,0.9,0.8583333333333333,0.00090815905414126,0.0008661063581616,120
random_interpolation,,hgb,all_shooting,wq,0.9,0.9823008849557522,0.14629771841440634,0.1439078420179895,113
random_interpolation,,hgb,photon_geometry,k,0.9,0.8083333333333333,0.00107958733394094,0.0011942515852925,120
random_interpolation,,hgb,photon_geometry,wq,0.9,0.9557522123893806,0.15948603409134737,0.160245655303666,113
random_interpolation,,hgb,ringdown,k,0.9,0.95,0.0006495713099411001,0.0006223823075473,120
random_interpolation,,hgb,ringdown,wq,0.9,0.9469026548672567,0.23863892498034744,0.2516271781948563,113
random_interpolation,,hgb,ringdown_plus_all_shooting,k,0.9,0.925,0.00074703694056408,0.0006179392544022,120
random_interpolation,,hgb,ringdown_plus_all_shooting,wq,0.9,0.9823008849557522,0.14673310661433303,0.1444286860826407,113
random_interpolation,,hgb,ringdown_plus_photon_geometry,k,0.9,0.9083333333333333,0.0006789053891671202,0.0006074592466582,120
random_interpolation,,hgb,ringdown_plus_photon_geometry,wq,0.9,0.9646017699115044,0.16243144053566477,0.1632406122897443,113
