protocol,direction,model,feature_set,fold,seed,target,R2,MAE,RMSE,NMAE,NRMSE,n_scored,joint_error_median
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2027,k,-15.93589132018258,0.000751809689153439,0.0008400369862934257,0.3007238756613756,0.33601479451737026,12,0.2967304419828488
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2027,wq,-3.886449897837437,0.035649288801958334,0.059568468877470485,0.13580681448365078,0.22692750048560184,12,0.2967304419828488
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2028,k,-17.62198258702207,0.0007989872685185183,0.000880860909069031,0.3195949074074073,0.3523443636276124,12,0.31492829314848836
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2028,wq,-2.9128349100203477,0.03353780114721951,0.05330469644576294,0.12776305198940766,0.2030655102695731,12,0.31492829314848836
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2029,k,-21.566256251390158,0.0008366127232142857,0.0009696703961353346,0.3346450892857143,0.3878681584541338,12,0.3372956059809556
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2029,wq,-3.2655124870881105,0.036415086789175315,0.05565514531994941,0.13872414014923928,0.21201960121885488,12,0.3372956059809556
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2030,k,-22.859962472050146,0.0008623264515191598,0.0009970782832867686,0.3449305806076639,0.39883131331470745,12,0.2981194164235793
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g6,2030,wq,-3.86670314739876,0.03597097832241064,0.05944798524437106,0.13703229837108816,0.22646851521665165,12,0.2981194164235793
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2026,k,-2.673945453523487,0.00034295607363315697,0.00039125574828170723,0.13718242945326278,0.1565022993126829,12,0.18277559500083035
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2026,wq,0.5294712158509518,0.01838378802910017,0.02187729411116944,0.07003347820609587,0.083342072804455,12,0.18277559500083035
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2027,k,-1.8590886843714736,0.0002910510361552026,0.0003451502501551241,0.11642041446208104,0.13806010006204963,12,0.16665185257036585
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2027,wq,0.1301379800093746,0.026121808862433482,0.029745802619179952,0.0995116528092704,0.11331734331116172,12,0.16665185257036585
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2028,k,-1.9658842442749709,0.0002946308697089951,0.0003515373524650315,0.11785234788359802,0.1406149409860126,12,0.14887923327433206
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2028,wq,0.48085095750459306,0.01841723985890618,0.02297981541839046,0.07016091374821402,0.08754215397482079,12,0.14887923327433206
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2029,k,-1.4761754646989673,0.00027324638999118186,0.00032120706358327537,0.10929855599647274,0.12848282543331013,12,0.13395189489664538
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2029,wq,0.628043288240044,0.0143687830687829,0.019451213785862558,0.05473822121441105,0.07409986204138116,12,0.13395189489664538
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2030,k,-1.7620707262097195,0.0002731024029982361,0.0003392436886056074,0.10924096119929443,0.13569747544224295,12,0.15336240965186748
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g7,2030,wq,0.06467724885851289,0.0248857666446204,0.030844750135585956,0.09480292055093485,0.11750381004032745,12,0.15336240965186748
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2026,k,-6.444599041727036,0.0005246830908289244,0.0005569484955887991,0.20987323633156976,0.22277939823551962,9,0.24661286577477368
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2026,wq,-2.000327312667953,0.0349413139329805,0.03535726771511499,0.13310976736373523,0.13469435320043807,9,0.24661286577477368
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2027,k,-6.200992674280357,0.0005194879850088182,0.0005477603138493589,0.20779519400352728,0.21910412553974357,9,0.24902541913023904
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2027,wq,-1.1368032364904908,0.029448100382128098,0.029838476534016233,0.11218323955096418,0.11367038679625231,9,0.24902541913023904
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2028,k,-6.799228254584996,0.0005420001102292763,0.000570059509122549,0.2168000440917105,0.22802380364901959,9,0.26496821404132337
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2028,wq,-2.598820866961764,0.03804016203703691,0.038723490216758624,0.14491490299823584,0.1475180579686043,9,0.26496821404132337
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2029,k,-7.968695142215083,0.0005838524213697822,0.000611306495078883,0.23354096854791287,0.24452259803155318,9,0.26376719530285786
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2029,wq,-1.666215536312083,0.03289490005878888,0.033330513649357914,0.1253139049858624,0.12697338533088728,9,0.26376719530285786
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2030,k,-8.192010879317968,0.000589449680335097,0.0006188703041065352,0.23577987213403878,0.24754812164261408,9,0.26955154714332313
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_g8,2030,wq,-1.9781360120832,0.03461102292768938,0.03522626867885195,0.13185151591500716,0.13419530925276935,9,0.26955154714332313
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2026,k,-0.9144779557412019,0.0002259099426807764,0.00028243568262978044,0.09036397707231056,0.11297427305191217,9,0.32018064261984114
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2026,wq,-7.3608052663259524,0.0463558602855478,0.05410704289591491,0.1765937534687535,0.20612206817491394,6,0.2247760578403493
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2027,k,-0.08489416552595785,0.00016970405944364297,0.00021261214349980475,0.06788162377745718,0.0850448573999219,9,0.2772442613263896
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2027,wq,-5.543711433299211,0.04321937254489344,0.047867617798111085,0.1646452287424512,0.18235282970708985,6,0.19000984468918716
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2028,k,-1.1275197555096637,0.0002406967492384161,0.0002977358837620506,0.09627869969536643,0.11909435350482024,9,0.3078928225035839
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2028,wq,-7.613965901671865,0.05283114213990444,0.054920099975425456,0.20126149386630263,0.20921942847781125,6,0.2285523737727956
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2029,k,-0.38528878764855223,0.00019548115079365115,0.00024025063194926878,0.07819246031746045,0.0961002527797075,9,0.3051489181678962
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2029,wq,-6.117971448445329,0.04531672102974199,0.04992382656948374,0.17263512773235043,0.1901860059789857,6,0.1926022415921514
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2030,k,-0.8107226137277108,0.000214546181056598,0.00027467576444234747,0.0858184724226392,0.10987030577693899,9,0.32237281025047176
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g0,2030,wq,-5.338210553329833,0.03809252582872378,0.047109996949458596,0.14511438410942393,0.17946665504555656,6,0.1750883935497172
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2026,k,0.5405538396695466,0.00011213583002645526,0.0001383603628709064,0.04485433201058211,0.055344145148362556,12,0.19725479486235795
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2026,wq,-2.3599011506010927,0.05718564711474886,0.0614808002097096,0.21785008424666233,0.23421257222746514,8,0.20130366422359885
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2027,k,-0.10903626693598545,0.00017206996177048284,0.0002149647516586523,0.06882798470819314,0.08598590066346092,12,0.224082202152889
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2027,wq,-4.014716394920808,0.07033491207866202,0.07511029186660047,0.2679425222044267,0.286134445206097,8,0.2585644151460716
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2028,k,0.528978342675482,0.00010767016644620826,0.00014009247798694112,0.043068066578483305,0.056036991194776446,12,0.19818264789792728
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2028,wq,-2.6168469841793462,0.06084261068310546,0.06378834421116261,0.23178137403087792,0.24300321604252423,8,0.2448075829248528
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2029,k,0.27566202692721775,0.00012649209104938287,0.00017372607426069525,0.05059683641975315,0.0694904297042781,12,0.22361838485566915
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2029,wq,-3.072805838176749,0.061857263670935636,0.06768978185774306,0.23564671874642146,0.257865835648545,8,0.2596485811520405
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2030,k,0.22707954806214936,0.00015616429673721364,0.00017945756832951843,0.06246571869488545,0.07178302733180737,12,0.21342092980480193
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g1,2030,wq,-2.5953526340340725,0.05964576788470016,0.0635985197413299,0.22722197289409585,0.2422800752050663,8,0.21342092980480193
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2026,k,0.43595175370760786,0.0001194059330908289,0.00015330365377962457,0.04776237323633156,0.06132146151184983,12,0.35551357169220044
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2026,wq,-5.353240601348403,0.058764222676917846,0.07045189294691409,0.2238637054358775,0.2683881636072918,8,0.22166125559938324
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2027,k,0.5031784285241878,9.824900793650791e-05,0.00014387806925133577,0.03929960317460316,0.05755122770053431,12,0.40227924635122625
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2027,wq,-7.168717613730308,0.07158111083553753,0.07988623558365238,0.27268994604014296,0.3043285165091519,8,0.282047954841244
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2028,k,0.5926738342269784,9.14715608465608e-05,0.00013027633543309354,0.036588624338624316,0.05211053417323742,12,0.41112439503330533
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2028,wq,-9.10763933277754,0.07830022218088596,0.08886277752091962,0.2982865606890894,0.33852486674636045,8,0.29829146944891444
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2029,k,0.3422670303658698,0.00012861014660493826,0.00016554618812108629,0.05144405864197531,0.06621847524843451,12,0.3812928975644937
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2029,wq,-6.921299648920736,0.06771690365961189,0.07866711734085169,0.25796915679852145,0.2996842565365779,8,0.27025368528467536
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2030,k,0.5350038810178301,0.00010295035548941794,0.00013919352819338887,0.041180142195767176,0.055677411277355544,12,0.37123544492824556
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g2,2030,wq,-6.213625445269734,0.0649839964000118,0.07507093231815483,0.24755808152385447,0.28598450406916126,8,0.24918422250507233
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2026,k,-1.0167873784109873,0.0003873863260582014,0.00039694018937159586,0.15495453042328056,0.15877607574863833,12,0.17828372677711934
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2026,wq,-0.09906543729600648,0.016220170579806098,0.019617403291908527,0.06179112601830894,0.07473296492155629,12,0.17828372677711934
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2027,k,-0.0057286860538956486,0.00025912161044973537,0.00028030796206665376,0.10364864417989415,0.1121231848266615,12,0.12601666324620528
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2027,wq,0.12011025654518015,0.013693438602292699,0.01755269767481411,0.05216548038968647,0.06686741971357756,12,0.12601666324620528
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2028,k,0.4367122224081238,0.00018510065310846585,0.00020977811521787805,0.07404026124338633,0.08391124608715123,12,0.11022921957971968
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2028,wq,0.06926822953084999,0.014527288635361365,0.01805269373556931,0.05534205194423377,0.0687721666116926,12,0.11022921957971968
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2029,k,0.19815565789235678,0.00024320174713403898,0.00025028801255185917,0.0972806988536156,0.10011520502074367,12,0.11490223157087306
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2029,wq,0.17316084413769828,0.01451581376763659,0.01701532553867161,0.055298338162425104,0.06482028776636803,12,0.11490223157087306
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2030,k,-0.2819712457220547,0.00027008308531746046,0.00031647117336660463,0.10803323412698418,0.12658846934664184,12,0.1372773519932002
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g3,2030,wq,0.08211958013947396,0.015274893904321176,0.017927626590380736,0.05819007201646162,0.06829572034430756,12,0.1372773519932002
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2026,k,-0.28785489815602205,0.0002932397073412699,0.00031719656984027935,0.11729588293650796,0.12687862793611174,16,0.13141366375540786
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2026,wq,0.6102767391447033,0.01606140976355839,0.02093892710867032,0.06118632290879386,0.07976734136636311,16,0.13141366375540786
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2027,k,0.04418022417386602,0.0002536097160218261,0.0002732643774560027,0.10144388640873044,0.10930575098240108,16,0.112421695171411
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2027,wq,0.7419131089322883,0.013104636863426118,0.017039593670365956,0.04992242614638521,0.0649127377918703,16,0.112421695171411
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2028,k,-0.4129610049957486,0.00031273468501984137,0.00033224626185300094,0.12509387400793653,0.13289850474120038,16,0.15811098066931079
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2028,wq,0.40364247681950194,0.02222711213482724,0.02590178012373011,0.08467471289457996,0.0986734480904004,16,0.15811098066931079
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2029,k,-0.11435766943814496,0.00026212797619047624,0.0002950579484183659,0.10485119047619049,0.11802317936734637,16,0.15565842532388524
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2029,wq,-0.18371993813364695,0.03130344825062812,0.03649225849958252,0.11925123143096426,0.13901812761745722,16,0.15565842532388524
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2030,k,-0.2265132661492466,0.000294848090277778,0.0003095502365011371,0.11793923611111119,0.12382009460045484,16,0.1511493206605536
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g4,2030,wq,0.566184200648238,0.017804726269437514,0.02209169016328837,0.06782752864547624,0.08415881966966998,16,0.1511493206605536
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2026,k,-0.45338587773451455,0.0002549152612433859,0.0003369655348815498,0.10196610449735435,0.13478621395261992,16,0.12308464966927257
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2026,wq,-0.6720278501165184,0.02743506944444444,0.03614238174088048,0.10451455026455024,0.1376852637747828,16,0.12308464966927257
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2027,k,-0.10158323489464993,0.0002369112723214282,0.00029336187589075805,0.09476450892857129,0.11734475035630322,16,0.11037115162261726
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2027,wq,-0.3234405578775368,0.025757444609788255,0.03215490531539202,0.09812359851347907,0.1224948773919696,16,0.11037115162261726
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2028,k,-0.3150023191452487,0.00025104166666666656,0.000320522317761529,0.10041666666666663,0.1282089271046116,16,0.07896932841194268
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2028,wq,0.28478779983740776,0.017797972470238115,0.023638094918521365,0.06780179988662138,0.09004988540389092,16,0.07896932841194268
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2029,k,-0.7398401725629473,0.0002792716083829364,0.0003686800963999552,0.11170864335317457,0.1474720385599821,16,0.09879136350860207
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2029,wq,0.22252745599155366,0.01868226376488089,0.024645495024580032,0.07117052862811767,0.09388760009363821,16,0.09879136350860207
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2030,k,-0.4306748291347764,0.0002768319072420631,0.00033432240580935407,0.11073276289682524,0.13372896232374162,16,0.1148837521334064
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g5,2030,wq,-0.29914407451227265,0.025065352182539545,0.03185837893259344,0.09548705593348397,0.12136525307654643,16,0.1148837521334064
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2026,k,-17.14991588907785,0.0010361838624338622,0.0011907821710263413,0.4144735449735448,0.47631286841053655,12,0.41391619887419695
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2026,wq,-9.226933102818,0.038043839519533884,0.059841497444527665,0.14492891245536718,0.22796760931248633,12,0.41391619887419695
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2027,k,-17.269761475005513,0.0010565263310185187,0.001194707125296742,0.4226105324074075,0.47788285011869686,12,0.42558261154856114
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2027,wq,-9.554099121151841,0.03636619566615246,0.06079114583064981,0.13853788825200936,0.2315853174500945,12,0.42558261154856114
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2028,k,-26.819342614008566,0.001282962136243386,0.0014742408696408532,0.5131848544973544,0.5896963478563413,12,0.5424755666579976
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2028,wq,-6.802204554252154,0.03317078150437524,0.052268304333515106,0.12636488192142947,0.1991173498419623,12,0.5424755666579976
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2029,k,-16.883272996989692,0.0010564632936507937,0.001182002835398384,0.42258531746031747,0.4728011341593536,12,0.4131616198574798
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2029,wq,-4.130702478537396,0.02732828724371685,0.04238558295649526,0.10410776092844513,0.16146888745331528,12,0.4131616198574798
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2030,k,-18.59552319362428,0.0010710079778439151,0.0012372955384635867,0.42840319113756603,0.4949182153854347,12,0.42057416953826154
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g6,2030,wq,-8.58533997167582,0.03701764219576716,0.057933998733196185,0.14101958931720823,0.22070094755503308,12,0.42057416953826154
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2026,k,-1.4782711664521133,0.00036117063492063485,0.0004400169711261957,0.14446825396825394,0.17600678845047826,16,0.1322729749176687
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2026,wq,0.7121994958775812,0.01415271451879524,0.017993764673845242,0.05391510292874377,0.06854767494798188,16,0.1322729749176687
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2027,k,-1.742675364293543,0.00037599320023148133,0.00046289471031265097,0.15039728009259254,0.18515788412506037,16,0.1589455853713167
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2027,wq,0.679985645244232,0.01658234892639182,0.01897409152239545,0.06317085305292122,0.07228225341864933,16,0.1589455853713167
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2028,k,-1.059488158137674,0.0003297011408730157,0.00040112032154268347,0.13188045634920628,0.1604481286170734,16,0.15272764994417892
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2028,wq,0.6157988005473538,0.01800524002425071,0.020790054097674367,0.06859139056857413,0.07920020608637854,16,0.15272764994417892
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2029,k,-1.1692473787614626,0.00034026139839616373,0.00041167031890305045,0.1361045593584655,0.16466812756122018,16,0.1571215216137013
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2029,wq,0.7990369721616891,0.012043312621502725,0.015036070175351659,0.045879286177153235,0.05728026733467299,16,0.1571215216137013
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2030,k,-1.160399959471056,0.00033464409722222207,0.0004108299488032442,0.13385763888888882,0.16433197952129766,16,0.14931900793504088
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g7,2030,wq,0.7758414949079755,0.012937445648969023,0.015880123369436634,0.049285507234167705,0.060495708074044315,16,0.14931900793504088
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2026,k,-4.778991853421633,0.000620850849454365,0.0006719253965646522,0.248340339781746,0.26877015862586084,16,0.26688265271206757
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2026,wq,-2.256549126284099,0.04798028893849152,0.05043985532205117,0.1827820530990153,0.19215182979829015,16,0.26688265271206757
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2027,k,-4.92572729285698,0.0006306559503141528,0.0006804024138364381,0.2522623801256611,0.27216096553457525,16,0.28419346754816005
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2027,wq,-1.4384424262595727,0.04219933139054201,0.04364668538978982,0.16075935767825525,0.1662730871991993,16,0.28419346754816005
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2028,k,-3.8900690840537564,0.0005634905133928569,0.0006180911317853539,0.22539620535714275,0.24723645271414155,16,0.2550974366085927
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2028,wq,-1.0835011495112696,0.0391456328538355,0.04034520136342958,0.1491262203955638,0.15369600519401744,16,0.2550974366085927
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2029,k,-5.326677758101643,0.0006556607556216937,0.0007030445930747856,0.26226430224867747,0.2812178372299142,16,0.2976776156946442
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2029,wq,-2.1561867449201424,0.04731247829861063,0.0496565292229417,0.18023801256613572,0.18916773037311121,16,0.2976776156946442
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2030,k,-4.484108964277844,0.0006041734871031748,0.0006545578758476644,0.24166939484126992,0.2618231503390658,16,0.2680541734677452
grouped_physical_interpolation,,random_forest,timing,blocks_3x3_shifted_g8,2030,wq,-1.0384761590679967,0.03875905464616379,0.0399068853617001,0.14765354150919538,0.1520262299493337,16,0.2680541734677452
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2026,k,0.5231579297516221,0.0001450257330920873,0.00019301110521976325,0.05801029323683492,0.0772044420879053,16,0.18017004391544755
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2026,wq,-0.7043147022712553,0.02961111803108174,0.03517990055327593,0.11280425916602567,0.1340186687743845,12,0.12937520761631038
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2027,k,0.3009003652304847,0.00019735905859909707,0.0002337031428251841,0.07894362343963883,0.09348125713007363,16,0.19423501031678655
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2027,wq,-1.0127766441476163,0.03261515797730156,0.038231162546238144,0.1242482208659107,0.14564252398566913,12,0.14712122635639752
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2028,k,-0.06651386906704038,0.00023230638122204194,0.00028865445782260584,0.09292255248881677,0.11546178312904233,16,0.22622163026634773
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2028,wq,-1.0457748815776706,0.035490491953982295,0.03854327673645768,0.13520187411040874,0.14683153042460068,12,0.14364939661940695
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2029,k,0.5546974907653767,0.00015059991432884583,0.0001865187886888475,0.06023996573153833,0.07460751547553901,16,0.16888524852238457
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2029,wq,-0.8471579544820675,0.030661525011991413,0.03662450211576135,0.11680580956949109,0.13952191282194798,12,0.1338788529621544
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2030,k,0.29416282188308407,0.0001805986667024729,0.0002348265946190594,0.07223946668098916,0.09393063784762376,16,0.17795220085844343
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g0,2030,wq,-0.3398385370390391,0.02581992144070185,0.031192195540533787,0.09836160548838799,0.11882741158298585,12,0.1335450488946801
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2026,k,0.8159559681208658,0.00010042390652214374,0.00011991013297698139,0.0401695626088575,0.047964053190792555,16,0.06827945964022494
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2026,wq,0.6007079386917048,0.014776418982303877,0.02015328493352959,0.056291119932586196,0.07677441879439843,12,0.051214981195386394
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2027,k,0.6806894359594675,0.00011101914013213183,0.00015794346398527104,0.044407656052852726,0.06317738559410842,16,0.10414817655257949
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2027,wq,0.383138866373787,0.018998532041886822,0.025049220234578413,0.07237536015956884,0.09542560089363204,12,0.09891308966994694
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2028,k,0.9238221782921584,6.211709881041874e-05,7.714526765087489e-05,0.024846839524167493,0.030858107060349953,16,0.10609742229535354
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2028,wq,0.20566137237523974,0.023848944805601915,0.02842518817505101,0.09085312306895968,0.10828643114305146,12,0.0865801985470569
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2029,k,0.8348451746623263,9.824172843038931e-05,0.00011359014362833491,0.039296691372155725,0.045436057451333965,16,0.10890342902606115
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2029,wq,0.28205742543448875,0.021848911301313306,0.027023734245397227,0.08323394781452688,0.10294755903008466,12,0.10420087418494865
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2030,k,0.8441063287103037,9.449408672614376e-05,0.00011035938142952564,0.0377976346904575,0.04414375257181025,16,0.09317273296129924
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g1,2030,wq,0.19367308027638452,0.021843029715742465,0.028638883771131232,0.083211541774257,0.10910050960430945,12,0.0926363601354704
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g2,2026,k,0.9103791393619161,7.190330838841639e-05,8.367574163011825e-05,0.028761323355366554,0.0334702966520473,12,0.2631206673196673
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g2,2026,wq,-7.062505648488935,0.05062838222204603,0.05796013589991879,0.19287002751255627,0.22080051771397632,9,0.2023442655235429
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g2,2027,k,0.8717498095429435,7.645197530779169e-05,0.00010009768293750631,0.030580790123116673,0.04003907317500252,12,0.23523530206548338
grouped_physical_interpolation,,hgb,all_shooting,blocks_3x3_g2,2027,wq,-5.974665025125227,0.04764653338833827,0.05390835210925585,0.1815106033841458,0.20536515089240323,9,0.2083542703466213
