k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,absolute_change_sigma_min,absolute_change_sigma_max,absolute_change_condition_number,absolute_change_cosine_similarity,absolute_change_numerical_rank
0.002,-0.69,all_shooting,78.64935021683915,3.4708702700449368,22.65983574656073,-0.9899653582612172,171.87632759265563,2,74519.00385378709,central,central,central,,71,7.864935021683915e-09,0.0025,0.2625,78.66557244434092,3.467996001878845,22.68329386819435,-0.9899856618043864,171.88456403215147,2,74426.32771957827,central,central,central,,71,7.866557244434092e-09,0.0025,0.2625,0.00287426816609182,0.016222227501771158,0.023458121633620266,2.0303543169175597e-05,0
0.002,-0.69,ringdown_only,2.421031526908776,0.6767474427195611,3.577452050915296,-0.7436698550718993,138.04497642371274,2,2.684442688879615,central,central,central,,4,2.4210315269087756e-10,0.0025,0.2625,2.421031526908776,0.6767474427195611,3.577452050915296,-0.7436698550718993,138.04497642371274,2,2.684442688879615,central,central,central,,4,2.421031526908776e-10,0.0025,0.2625,0.0,0.0,0.0,0.0,0
0.002,-0.69,ringdown_plus_photon_geometry,46.97722269397282,2.497553753556906,18.809293944953108,-0.9853599427737844,170.18387033290767,2,13765.892170935149,central,central,central,,31,4.697722269397282e-09,0.0025,0.2625,47.016699177863735,2.496727850199142,18.831327240617604,-0.9853916163618496,170.19452064263467,2,13779.919597427455,central,central,central,,31,4.701669917786374e-09,0.0025,0.2625,0.0008259033577640018,0.039476483890915404,0.022033295664495967,3.167358806521747e-05,0
0.002,-0.69,ringdown_plus_all_shooting,78.66666844619908,3.9549824644106746,19.89052268981958,-0.9870475622267776,170.76826628501547,2,96798.9487148842,central,central,central,,75,7.866666844619909e-09,0.0025,0.2625,78.68288695805171,3.952463151867348,19.90730436560246,-0.9870687968228088,170.77585317340152,2,96715.53355824022,central,central,central,,75,7.868288695805171e-09,0.0025,0.2625,0.0025193125433267127,0.016218511852628126,0.016781675782880257,2.1234596031205477e-05,0
0.002,-0.6666666666666666,orbital,16.226527366804792,0.7372067552600694,22.010822948957447,-0.9897206615446906,171.7777072053852,2,143.09675500990463,central,central,central,,18,1.622652736680479e-09,0.0025,0.2625,16.223733530616364,0.7371954215371985,22.007371528144688,-0.9897172626378818,171.7763456116595,2,143.0430849337668,central,central,central,,18,1.6223733530616365e-09,0.0025,0.2625,1.1333722870876528e-05,0.0027938361884274343,0.003451420812758954,3.3989068087825203e-06,0
0.002,-0.6666666666666666,photon_geometry,18.129408482215315,1.1255638956124543,16.106956302423452,-0.9800294980155326,168.5301552790866,2,416.3969852934199,central,central,central,,27,1.8129408482215315e-09,0.0025,0.2625,18.142519237535403,1.1236288559959826,16.14636286770502,-0.9801193669619636,168.55607835007572,2,415.56690340470476,central,central,central,,27,1.8142519237535404e-09,0.0025,0.2625,0.0019350396164716788,0.01311075532008843,0.03940656528156694,8.986894643092658e-05,0
0.002,-0.6666666666666666,redshift,8.953551567789441,0.3304739129991851,27.09306609569367,-0.9931317899422004,173.2809434353873,2,8.755179290079928,central,central,central,,9,8.953551567789442e-10,0.0025,0.2625,8.954973990959305,0.3309118864713994,27.06150596900145,-0.9931160699697308,173.27324970104257,2,8.78119037144755,central,central,central,,9,8.954973990959305e-10,0.0025,0.2625,0.0004379734722143036,0.0014224231698634071,0.03156012669222008,1.5719972469629973e-05,0
0.002,-0.6666666666666666,timing,13.420397491889856,2.2825800404434458,5.879486043907851,-0.8732697677215688,150.8408599374053,2,938.3887424210355,central,central,central,,17,1.3420397491889858e-09,0.0025,0.2625,13.417629435072111,2.2898846052285666,5.859522093137449,-0.8723896112017435,150.73752643306548,2,944.0147534222477,central,central,central,,17,1.3417629435072113e-09,0.0025,0.2625,0.007304564785120871,0.002768056817744835,0.019963950770401695,0.0008801565198253147,0
0.002,-0.6666666666666666,all_shooting,29.19299650674748,2.673481682453493,10.919467561100564,-0.958787559628201,163.49351037503885,2,6091.325064504667,central,central,central,,71,2.919299650674748e-09,0.0025,0.2625,29.198752782726178,2.678951623888157,10.899320660500733,-0.9586267336754932,163.46110949789625,2,6118.688509022951,central,central,central,,71,2.919875278272618e-09,0.0025,0.2625,0.005469941434664172,0.005756275978697545,0.020146900599831596,0.0001608259527077216,0
0.002,-0.6666666666666666,ringdown_only,2.329183857203536,0.6080663810363387,3.830476293120933,-0.7696038348569574,140.3183268880989,2,2.005901154494471,central,central,central,,4,2.329183857203536e-10,0.0025,0.2625,2.3291838572035357,0.6080663810363387,3.8304762931209333,-0.7696038348569574,140.3183268880989,2,2.005901154494471,central,central,central,,4,2.329183857203536e-10,0.0025,0.2625,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0
0.002,-0.6666666666666666,ringdown_plus_photon_geometry,18.19806763423559,2.1371763011782754,8.515005348039171,-0.9346994551981976,159.1796439876608,2,1512.6249130522556,central,central,central,,31,1.8198067634235587e-09,0.0025,0.2625,18.211120808215266,2.1362273201516015,8.524898374075132,-0.9348211446525154,159.19926882476977,2,1513.450707296469,central,central,central,,31,1.8211120808215267e-09,0.0025,0.2625,0.0009489810266738452,0.013053173979677979,0.009893026035960872,0.000121689454317786,0
0.002,-0.6666666666666666,ringdown_plus_all_shooting,29.23597309718194,3.2297474475015173,9.05209263956488,-0.9420190125543806,160.393435389677,2,8916.044646438366,central,central,central,,75,2.923597309718194e-09,0.0025,0.2625,29.241714191166604,3.234337520485761,9.041021231072639,-0.9418649576470183,160.36714790416218,2,8944.917384900291,central,central,central,,75,2.9241714191166604e-09,0.0025,0.2625,0.004590072984243854,0.005741093984664047,0.011071408492240309,0.00015405490736231098,0
0.002,-0.64,orbital,7.4528868736631155,0.4770273749589639,15.62360414704554,-0.983279244262806,169.50765434102522,2,12.639667898589684,central,central,central,,18,7.452886873663115e-10,0.0025,0.2625,7.452221415237709,0.47694824762998833,15.624800913450608,-0.9832818004208709,169.50845862036445,2,12.633218705632562,central,central,central,,18,7.452221415237709e-10,0.0025,0.2625,7.912732897558117e-05,0.000665458425406662,0.0011967664050676063,2.5561580648814086e-06,0
0.002,-0.64,photon_geometry,9.581076305548716,0.839863656779839,11.407894874608544,-0.9628446386794092,164.33240535421666,2,64.75095454222475,central,central,central,,27,9.581076305548714e-10,0.0025,0.2625,9.571470335076084,0.8408551687321407,11.383018968068127,-0.9626386613656892,164.28876391605587,2,64.77385005552229,central,central,central,,27,9.571470335076085e-10,0.0025,0.2625,0.000991511952301738,0.009605970472632563,0.024875906540417603,0.00020597731371996275,0
0.002,-0.64,redshift,5.823108859316028,0.2996876155587868,19.43059558353276,-0.98674612850627,170.661226303717,2,3.0454215089719794,central,central,central,,9,5.823108859316028e-10,0.0025,0.2625,5.823602365433011,0.300182524815886,19.40020448893506,-0.9867111802887462,170.64889465913888,2,3.0560062615203902,central,central,central,,9,5.823602365433011e-10,0.0025,0.2625,0.0004949092570991631,0.0004935061169835109,0.030391094597700175,3.494821752381139e-05,0
0.002,-0.64,timing,7.043517121056869,1.851430980369376,3.8043638654310663,-0.7700798110374774,140.3610563550167,2,170.0568782337236,central,central,central,,17,7.043517121056868e-10,0.0025,0.2625,7.042968764637759,1.8507682293282606,3.805429903664391,-0.7703393829660323,140.38437493411746,2,169.90869178083867,central,central,central,,17,7.042968764637759e-10,0.0025,0.2625,0.0006627510411154613,0.0005483564191104406,0.0010660382333247398,0.00025957192855496913,0
0.002,-0.64,all_shooting,15.191235184429406,2.130536349893561,7.130239850255707,-0.9166750294497537,156.4447346412937,2,1047.5242153775282,central,central,central,,71,1.5191235184429404e-09,0.0025,0.2625,15.184750467771533,2.1306629933938126,7.126772518625577,-0.9165871115623859,156.43213295929328,2,1046.754519656912,central,central,central,,71,1.5184750467771534e-09,0.0025,0.2625,0.00012664350025159976,0.00648471665787298,0.0034673316301301327,8.791788736772777e-05,0
0.002,-0.64,ringdown_only,2.2277773736415494,0.5388904334014124,4.134008020109177,-0.7971353809380161,142.8574155485324,2,1.4412672732621483,central,central,central,,4,2.227777373641549e-10,0.0025,0.2625,2.2277773736415494,0.5388904334014124,4.134008020109177,-0.7971353809380161,142.8574155485324,2,1.4412672732621485,central,central,central,,4,2.2277773736415495e-10,0.0025,0.2625,0.0,0.0,0.0,0.0,0
0.002,-0.64,ringdown_plus_photon_geometry,9.70299127865782,1.899407619953568,5.108430216203415,-0.8541745597490076,148.66866299762137,2,339.66252515215746,central,central,central,,31,9.702991278657819e-10,0.0025,0.2625,9.693443447041078,1.9001660071588988,5.101366622979735,-0.8537075827503138,148.6172460565288,2,339.2651504669319,central,central,central,,31,9.693443447041079e-10,0.0025,0.2625,0.0007583872053307239,0.00954783161674122,0.007063593223680442,0.00046697699869380216,0
0.002,-0.64,ringdown_plus_all_shooting,15.269883822121948,2.719715895361656,5.614514313117779,-0.8770631847219962,151.29010128498513,2,1724.7197821718446,central,central,central,,75,1.5269883822121946e-09,0.0025,0.2625,15.26342695039909,2.719846358796229,5.611871016550544,-0.8769472573944012,151.27627732748462,2,1723.426826710041,central,central,central,,75,1.526342695039909e-09,0.0025,0.2625,0.00013046343457334686,0.006456871722857471,0.002643296567234721,0.00011592732759502233,0
0.002,-0.61,orbital,5.396460174218582,0.2012360797020784,26.81656382000591,-0.9943819215541202,173.9237579686246,2,1.1793145290965927,central,central,central,,18,5.396460174218582e-10,0.0025,0.2625,5.3966630603632195,0.20126228300064786,26.81408051177601,-0.9943810511382545,173.923286845313,2,1.1797103704097756,central,central,central,,18,5.39666306036322e-10,0.0025,0.2625,2.6203298569449363e-05,0.0002028861446374819,0.002483308229901837,8.704158657169003e-07,0
0.002,-0.61,photon_geometry,6.67705052073427,0.5689145385020673,11.736473703615868,-0.9677184407956478,165.4021073063131,2,14.42990224417865,central,central,central,,27,6.67705052073427e-10,0.0025,0.2625,6.672524297178165,0.5700639934336493,11.704868881452676,-0.9675708579394197,165.36859437370816,2,14.468634619811114,central,central,central,,27,6.672524297178166e-10,0.0025,0.2625,0.001149454931582028,0.004526223556105435,0.03160482216319238,0.0001475828562281789,0
0.002,-0.61,redshift,3.980950617150188,0.2396021697380271,16.614835422829533,-0.9820429695087712,169.12555935734306,2,0.9098191498828998,central,central,central,,9,3.9809506171501876e-10,0.0025,0.2625,3.979773959245218,0.23979548433481923,16.59653421032891,-0.9819920115912778,169.1100941580079,2,0.9107492304906167,central,central,central,,9,3.979773959245218e-10,0.0025,0.2625,0.00019331459679214347,0.0011766579049696801,0.018301212500620778,5.09579174934327e-05,0
0.002,-0.61,timing,4.955992994959871,1.4103221478118062,3.514085772991208,-0.7862391578805361,141.83543089788267,2,48.85376286447948,central,central,central,,17,4.955992994959872e-10,0.0025,0.2625,4.956687413871958,1.4119242300720756,3.510590234448296,-0.78590744315951,141.80468371906332,2,48.97854119745097,central,central,central,,17,4.956687413871958e-10,0.0025,0.2625,0.0016020822602693663,0.0006944189120865474,0.003495538542912069,0.00033171472102611066,0
0.002,-0.61,all_shooting,10.674639627584536,1.6053867895592395,6.6492634030676605,-0.914153378696154,156.0857802847946,2,293.6742135851221,central,central,central,,71,1.0674639627584536e-09,0.0025,0.2625,10.671796423331857,1.6072261934607681,6.639884582986267,-0.9139525966156499,156.0574170810929,2,294.19078644315044,central,central,central,,71,1.0671796423331858e-09,0.0025,0.2625,0.0018394039015285912,0.0028432042526791435,0.00937882008139379,0.00020078208050411384,0
0.002,-0.61,ringdown_only,2.117638510934807,0.4710363876638601,4.4957004732424,-0.8252511517205834,145.61396252357395,2,0.994975915395577,central,central,central,,4,2.1176385109348067e-10,0.0025,0.2625,2.117638510934807,0.47103638766386013,4.4957004732424,-0.8252511517205834,145.61396252357397,2,0.994975915395577,central,central,central,,4,2.117638510934807e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,0.0,0
0.002,-0.61,ringdown_plus_photon_geometry,6.843228121989404,1.6682818768025294,4.101961555265053,-0.814762786148405,144.56391347145924,2,130.33495282651438,central,central,central,,31,6.843228121989403e-10,0.0025,0.2625,6.8388688824293755,1.6684405903355608,4.0989585856658675,-0.8146484484896692,144.5526160920642,2,130.19372371719646,central,central,central,,31,6.838868882429376e-10,0.0025,0.2625,0.00015871353303142932,0.004359239560028705,0.0030029695991853345,0.00011433765873580803,0
0.002,-0.61,ringdown_plus_all_shooting,10.781180270015694,2.2355352937968336,4.822639257779257,-0.857118230430383,148.99454157519048,2,580.8923768366654,central,central,central,,75,1.0781180270015692e-09,0.0025,0.2625,10.778379802887535,2.2367860658070806,4.818690516564204,-0.8569499683493806,148.97583118972827,2,581.2404939351545,central,central,central,,75,1.0778379802887536e-09,0.0025,0.2625,0.0012507720102470365,0.0028004671281589566,0.003948741215053175,0.0001682620810024016,0
0.002,-0.58,orbital,4.237673616355998,0.1214397202239971,34.895284743241774,-0.9965921957343524,175.2685052665993,2,0.2648356982828709,central,central,central,,18,4.2376736163559984e-10,0.0025,0.2625,4.23773561894499,0.12152902988024125,34.87015096821719,-0.9965869639439704,175.2648726074022,2,0.26523313568151075,central,central,central,,18,4.23773561894499e-10,0.0025,0.2625,8.930965624415199e-05,6.200258899191624e-05,0.025133775024585248,5.231790382032031e-06,0
0.002,-0.58,photon_geometry,5.071187915651995,0.3842692283219637,13.196965934006696,-0.9748106373653048,167.11269543005818,2,3.797437407578605,central,central,central,,27,5.071187915651994e-10,0.0025,0.2625,5.074314446899089,0.38429054735019297,13.204369667399108,-0.9748560717830506,167.12437238894293,2,3.8025431974034634,central,central,central,,27,5.074314446899089e-10,0.0025,0.2625,2.1319028229271897e-05,0.0031265312470933893,0.007403733392411738,4.5434417745737754e-05,0
0.002,-0.58,redshift,2.7869820213776686,0.1915279929745592,14.551303849082077,-0.97641224858246,167.53080874249122,2,0.2849265041689788,central,central,central,,9,2.786982021377669e-10,0.0025,0.2625,2.7862212361620657,0.19173949074743107,14.531285262628641,-0.9763535387226012,167.51523887653732,2,0.28540024079140436,central,central,central,,9,2.786221236162066e-10,0.0025,0.2625,0.00021149777287188254,0.000760785215602855,0.02001858645343546,5.870985985878541e-05,0
0.002,-0.58,timing,3.9826321322620526,1.0630270717654706,3.7465011362765344,-0.8267328377445422,145.76456971106944,2,17.923756535284756,central,central,central,,17,3.9826321322620525e-10,0.0025,0.2625,3.9833370691372543,1.0642629691333267,3.7428128053549115,-0.8264921696886111,145.7400672895882,2,17.971818260413286,central,central,central,,17,3.9833370691372543e-10,0.0025,0.2625,0.0012358973678561203,0.0007049368752016782,0.0036883309216229065,0.00024066805593114804,0
0.002,-0.58,all_shooting,8.190277216691777,1.245765278712272,6.574494695467784,-0.916462500974871,156.41428281770877,2,104.10453478792886,central,central,central,,71,8.190277216691777e-10,0.0025,0.2625,8.192312291230914,1.2469806806446984,6.5697186960390015,-0.916377677059982,156.40213929612264,2,104.35961028619087,central,central,central,,71,8.192312291230914e-10,0.0025,0.2625,0.0012154019324264187,0.002035074539136872,0.004775999428782818,8.482391488906504e-05,0
0.002,-0.58,ringdown_only,2.011182902800324,0.4123811019803219,4.877000650956827,-0.8500300763103075,148.2149407984109,2,0.6878609361889078,central,central,central,,4,2.011182902800324e-10,0.0025,0.2625,2.0111829028003236,0.4123811019803219,4.877000650956827,-0.8500300763103075,148.2149407984109,2,0.6878609361889078,central,central,central,,4,2.0111829028003236e-10,0.0025,0.2625,0.0,4.440892098500626e-16,0.0,0.0,0
0.002,-0.58,ringdown_plus_photon_geometry,5.274297015867242,1.503767118236968,3.507389509920181,-0.7790587354385018,141.1744747150068,2,62.90574849673681,central,central,central,,31,5.274297015867241e-10,0.0025,0.2625,5.2773465872224135,1.5036203546475078,3.509760007511721,-0.7793375172460489,141.19995906428662,2,62.96622062192721,central,central,central,,31,5.277346587222414e-10,0.0025,0.2625,0.0001467635894603081,0.0030495713551710324,0.002370497591539955,0.000278781807547146,0
0.002,-0.58,ringdown_plus_all_shooting,8.319750840328346,1.905054543195044,4.367198235896677,-0.8417111714199599,147.3212586690965,2,251.2091588079261,central,central,central,,75,8.319750840328347e-10,0.0025,0.2625,8.32177435727799,1.9057617593213356,4.366639385314077,-0.8417102892085179,147.3211650512015,2,251.5180099217954,central,central,central,,75,8.321774357277991e-10,0.0025,0.2625,0.0007072161262915433,0.0020235169496434224,0.000558850582600634,8.822114420103944e-07,0
0.002,-0.55,orbital,3.241790121720275,0.0912383346898494,35.53100933659342,-0.9966038581231664,175.27661300174967,2,0.0874831654007327,central,central,central,,18,3.2417901217202755e-10,0.0025,0.2625,3.2421534108969157,0.09143516101183233,35.4584973113063,-0.9965888741653701,175.26619863468744,2,0.08788071658440719,central,central,central,,18,3.2421534108969157e-10,0.0025,0.2625,0.0001968263219829236,0.0003632891766405244,0.07251202528711786,1.4983957796310676e-05,0
0.002,-0.55,photon_geometry,3.804401772356222,0.2732276992973025,13.923924192680788,-0.9771255721567904,167.72153442017603,2,1.080493605488176,central,central,central,,27,3.8044017723562216e-10,0.0025,0.2625,3.805491605828718,0.2732487516436087,13.926839859060445,-0.9771297139050625,167.72265034135032,2,1.0812793515886583,central,central,central,,27,3.805491605828718e-10,0.0025,0.2625,2.105234630617181e-05,0.0010898334724958048,0.0029156663796570115,4.141748272123991e-06,0
0.002,-0.55,redshift,1.943289548496916,0.1592072116094426,12.2060397192564,-0.9662026795737432,165.06141092591608,2,0.0957195177786538,central,central,central,,9,1.943289548496916e-10,0.0025,0.2625,1.9435395647081983,0.15938705531843672,12.193835696539052,-0.9661441643932047,165.04841068865554,2,0.09596058043385465,central,central,central,,9,1.9435395647081985e-10,0.0025,0.2625,0.00017984370899412627,0.00025001621128240004,0.01220402271734855,5.851518053845428e-05,0
0.002,-0.55,timing,3.252732194879116,0.8088376962135809,4.021489366910271,-0.8556932602176758,148.83640777411344,2,6.921805371801912,central,central,central,,17,3.252732194879116e-10,0.0025,0.2625,3.252320703632139,0.8101244536839753,4.014593916826573,-0.8553004416038517,148.79294213995811,2,6.94208953657475,central,central,central,,17,3.252320703632139e-10,0.0025,0.2625,0.0012867574703944173,0.000411491246977036,0.0068954500836975186,0.00039281861382411964,0
0.002,-0.55,all_shooting,6.254592548240338,0.9909249515538742,6.311873102430695,-0.9129478449268736,155.9159544965366,2,38.41311924240664,central,central,central,,71,6.254592548240339e-10,0.0025,0.2625,6.2552621181259855,0.9923145000581377,6.303709275395555,-0.9127369178796895,155.8863564729444,2,38.52917419566454,central,central,central,,71,6.255262118125986e-10,0.0025,0.2625,0.001389548504263538,0.0006695698856473697,0.008163827035140514,0.00021092704718417288,0
0.002,-0.55,ringdown_only,1.9081318182371585,0.3615856921484533,5.277122020231243,-0.8715154337687425,150.63522307218935,2,0.4760353688003139,central,central,central,,4,1.9081318182371584e-10,0.0025,0.2625,1.9081318182371583,0.3615856921484533,5.277122020231243,-0.8715154337687425,150.63522307218935,2,0.4760353688003139,central,central,central,,4,1.9081318182371584e-10,0.0025,0.2625,0.0,2.220446049250313e-16,0.0,0.0,0
0.002,-0.55,ringdown_plus_photon_geometry,4.055442313026514,1.368658144103248,2.963079078949741,-0.734196996074069,137.23940680769184,2,30.8082073256275,central,central,central,,31,4.0554423130265137e-10,0.0025,0.2625,4.056427493638878,1.3687726179661002,2.9635510240308895,-0.7342096136765542,137.24047162396647,2,30.828333783011875,central,central,central,,31,4.056427493638878e-10,0.0025,0.2625,0.00011447386285223793,0.0009851806123633011,0.0004719450811485615,1.2617602485276436e-05,0
0.002,-0.55,ringdown_plus_all_shooting,6.412164240673239,1.660638793742491,3.861263668435985,-0.8170927975175493,144.7948216544095,2,113.3860520236724,central,central,central,,75,6.41216424067324e-10,0.0025,0.2625,6.4128128391809325,1.6614857723312968,3.8596856777069233,-0.8169573552588032,144.78136303291066,2,113.52470535327042,central,central,central,,75,6.412812839180933e-10,0.0025,0.2625,0.0008469785888058912,0.0006485985076931655,0.001577990729061618,0.00013544225874606575,0
0.002,-0.525,orbital,2.528927807758194,0.0800672555466253,31.5850442292921,-0.9955990176368328,174.62260610428868,2,0.0409998954085187,central,central,central,,18,2.5289278077581944e-10,0.0025,0.2625,2.5294817866903667,0.07919606808765849,31.939486994361886,-0.9956973642142953,174.68307219574606,2,0.040130110354763125,central,central,central,,18,2.5294817866903667e-10,0.0025,0.2625,0.0008711874589668184,0.0005539789321726829,0.3544427650697841,9.834657746254916e-05,0
0.002,-0.525,photon_geometry,2.9411588697518742,0.2150638181522859,13.675749342779968,-0.9759813665986978,167.41697980556864,2,0.4001028746048337,central,central,central,,27,2.9411588697518745e-10,0.0025,0.2625,2.9416609844845416,0.21512389363201948,13.67426432656711,-0.9759766020739419,167.4157267931454,2,0.4004631327844324,central,central,central,,27,2.9416609844845415e-10,0.0025,0.2625,6.007547973357896e-05,0.0005021147326673692,0.0014850162128574595,4.764524755951349e-06,0
0.002,-0.525,redshift,1.4303056074669438,0.1404713647798691,10.182186310415346,-0.9513954442149272,162.0629480909293,2,0.0403676331469373,central,central,central,,9,1.430305607466944e-10,0.0025,0.2625,1.430508263128398,0.14062981399953242,10.172154982251163,-0.9513179532052617,162.04853709043041,2,0.04047021823153879,central,central,central,,9,1.4305082631283982e-10,0.0025,0.2625,0.00015844921966332026,0.00020265566145427627,0.010031328164183506,7.749100966547573e-05,0
0.002,-0.525,timing,2.7462923852517003,0.6476348385470139,4.240495139843127,-0.8734622331233693,150.86350058549067,2,3.163398841947766,central,central,central,,17,2.7462923852517004e-10,0.0025,0.2625,2.7446730216663995,0.648763046998259,4.23062477797655,-0.8729666829088484,150.80523905574685,2,3.170687472598337,central,central,central,,17,2.7446730216663997e-10,0.0025,0.2625,0.0011282084512451718,0.0016193635853007926,0.00987036186657786,0.0004955502145209678,0
0.002,-0.525,all_shooting,4.943708439622041,0.8278650335274486,5.971635761154693,-0.9066645022481352,155.04840493547164,2,16.75038444515455,central,central,central,,71,4.943708439622041e-10,0.0025,0.2625,4.943432633854929,0.8288097976405104,5.964495892698294,-0.9064653296217441,155.0213671228716,2,16.786764322453323,central,central,central,,71,4.943432633854929e-10,0.0025,0.2625,0.00094476411306188,0.0002758057671119474,0.007139868456398801,0.00019917262639113087,0
0.002,-0.525,ringdown_only,1.8247246000552972,0.3246341906549938,5.620863891057397,-0.8869183152263208,152.48852217786262,2,0.3508998399687036,central,central,central,,4,1.8247246000552972e-10,0.0025,0.2625,1.8247246000552975,0.3246341906549938,5.620863891057397,-0.8869183152263208,152.48852217786262,2,0.3508998399687036,central,central,central,,4,1.8247246000552974e-10,0.0025,0.2625,0.0,2.220446049250313e-16,0.0,0.0,0
0.002,-0.525,ringdown_plus_photon_geometry,3.24891300227116,1.2554837595369182,2.5877778008610104,-0.6975722401095495,134.23254756221314,2,16.637894372462487,central,central,central,,31,3.24891300227116e-10,0.0025,0.2625,3.249354049416552,1.255529021002466,2.588035796115755,-0.6975994375121705,134.23472243134376,2,16.643611914556637,central,central,central,,31,3.249354049416552e-10,0.0025,0.2625,4.5261465547952184e-05,0.00044104714539194845,0.0002579952547447917,2.7197402620915412e-05,0
0.002,-0.525,ringdown_plus_all_shooting,5.1322864733810665,1.4900524919164806,3.4443662228167584,-0.7923882000181657,142.40925595011348,2,58.4823634920978,central,central,central,,75,5.132286473381066e-10,0.0025,0.2625,5.132028152219898,1.4905522985586228,3.443037964640767,-0.7922653463447783,142.39771844432576,2,58.5157124827694,central,central,central,,75,5.132028152219898e-10,0.0025,0.2625,0.0004998066421422198,0.00025832116116841775,0.0013282581759912482,0.00012285367338737974,0
0.002,-0.5,orbital,1.9397736184663248,0.0715524362244831,27.10981932719421,-0.993912148136664,173.67456727152285,2,0.0192641986275667,central,central,central,,18,1.9397736184663247e-10,0.0025,0.2625,1.9398429571388114,0.07154726780019366,27.112746814540984,-0.9939104353248994,173.6736766016317,2,0.0192627927709614,central,central,central,,18,1.9398429571388116e-10,0.0025,0.2625,5.168424289436757e-06,6.933867248659631e-05,0.0029274873467741713,1.71281176453153e-06,0
0.002,-0.5,photon_geometry,2.2448230265180658,0.1754482790049939,12.79478510276051,-0.9721934564369816,166.4567574453838,2,0.155118087697733,central,central,central,,27,2.2448230265180657e-10,0.0025,0.2625,2.245263494450473,0.17549232584358845,12.794083636748967,-0.9721908431997317,166.45611808878448,2,0.15525689276790525,central,central,central,,27,2.2452634944504732e-10,0.0025,0.2625,4.4046838594546944e-05,0.00044046793240726245,0.0007014660115434168,2.61323724992657e-06,0
0.002,-0.5,redshift,1.049018314492388,0.1267050592480995,8.279214111240176,-0.9272286363256372,158.00685034788663,2,0.0176666438337197,central,central,central,,9,1.0490183144923882e-10,0.0025,0.2625,1.0491856493299783,0.12684517947583152,8.271387637004253,-0.927129744549087,157.99172539482385,2,0.017711388849940588,central,central,central,,9,1.0491856493299783e-10,0.0025,0.2625,0.00014012022773202126,0.0001673348375903494,0.007826474235923087,9.889177655020287e-05,0
0.002,-0.5,timing,2.319367871735749,0.5205621554256634,4.455506124603321,-0.8877087924811248,152.5867319680946,2,1.4577547251543344,central,central,central,,17,2.3193678717357495e-10,0.0025,0.2625,2.318233374409214,0.5214550212036511,4.44570150855608,-0.8873112518124052,152.53730057945768,2,1.4613290411691309,central,central,central,,17,2.3182333744092143e-10,0.0025,0.2625,0.0008928657779876392,0.0011344973265350333,0.009804616047241588,0.00039754066871955374,0
0.002,-0.5,all_shooting,3.8887499256881135,0.6945673867673084,5.598808697003952,-0.8989912687976684,154.02578918296933,2,7.295394915603131,central,central,central,,71,3.8887499256881133e-10,0.0025,0.2625,3.88834980729486,0.6955952455430838,5.589960299770369,-0.8987080906126372,153.98876771756628,2,7.315497506515799,central,central,central,,71,3.8883498072948603e-10,0.0025,0.2625,0.001027858775775381,0.00040011839325337917,0.008848397233583327,0.0002831781850312076,0
0.002,-0.5,ringdown_only,1.743501990639112,0.2921085170372564,5.968679065994985,-0.9001405098161487,154.1765427752906,2,0.2593781181300786,central,central,central,,4,1.7435019906391122e-10,0.0025,0.2625,1.743501990639112,0.29210851703725643,5.968679065994985,-0.9001405098161487,154.1765427752906,2,0.25937811813007866,central,central,central,,4,1.7435019906391122e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,0.0,0
0.002,-0.5,ringdown_plus_photon_geometry,2.63046374085506,1.1295129942265365,2.3288477018861915,-0.6708187853790595,132.13029054122185,2,8.827690584651416,central,central,central,,31,2.6304637408550605e-10,0.0025,0.2625,2.630813580592457,1.1295805403779264,2.329018150146478,-0.6708370485100508,132.13170152008232,2,8.831094950494181,central,central,central,,31,2.6308135805924573e-10,0.0025,0.2625,6.754615138993003e-05,0.00034983973739688423,0.00017044826028644877,1.826313099129173e-05,0
0.002,-0.5,ringdown_plus_all_shooting,4.116972067370657,1.3343415652965742,3.0853959544126237,-0.7684353620156847,140.2135928882522,2,30.17795942166352,central,central,central,,75,4.116972067370657e-10,0.0025,0.2625,4.116608547870928,1.3348324277587738,3.083989017844618,-0.7682774514103466,140.1994564861489,2,30.194833577440296,central,central,central,,75,4.116608547870928e-10,0.0025,0.2625,0.0004908624621995372,0.00036351949972956987,0.0014069365680056123,0.0001579106053380963,0
