method,base_model,protocol,direction,feature_set,target,n,median_shift,p95_shift,max_shift,nmae_161,nmae_321,coverage_161,coverage_321,median_interval_width,catastrophic_rate_161,catastrophic_rate_321,absolute_nmae_change
extra_trees_smoother,extra_trees,directional_extrapolation,low_wq_to_high_wq,ringdown_plus_photon_geometry,wq,50,0.0020132865646262828,0.008917162698412254,0.013998917748917535,0.2882279178278711,0.2853357169797773,0.66,0.66,0.7400791186039513,0.0,0.0,0.002892200848093829
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,all_shooting,k,350,0.0021800595238095997,0.014230840773809528,0.03116964285714294,0.203414626203759,0.20535635729013296,0.5714285714285714,0.5742857142857143,0.3601622023809531,0.0,0.0,0.0019417310863739656
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,all_shooting,wq,300,0.0016805555555555157,0.08405080782312735,0.11336876417233233,0.1000294393756599,0.1155270599836672,0.9633333333333334,0.9533333333333334,0.9133387846721114,0.0,0.0,0.015497620608007301
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,photon_geometry,k,350,0.0027604166666666662,0.021302120535714376,0.03287351190476187,0.22822995932465615,0.22993721847915205,0.62,0.6228571428571429,0.5697949290293045,0.0,0.0,0.0017072591544959048
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,photon_geometry,wq,300,0.003258798658351785,0.10728316326530603,0.1388500094482223,0.10727935098126537,0.13000529319916818,0.9666666666666667,0.9533333333333334,0.930903258778266,0.0,0.0,0.022725942217902806
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown,k,350,0.0,1.734723475976807e-16,3.469446951953614e-16,0.060422110251900064,0.06042211025190008,0.76,0.76,0.1778204339713438,0.0,0.0,1.3877787807814457e-17
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown,wq,300,0.0,4.2294210461910723e-16,1.2688263138573218e-15,0.3377037134553933,0.33770371345539324,0.7666666666666667,0.7666666666666667,1.0006402773389504,0.0,0.0,5.551115123125783e-17
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown_plus_all_shooting,k,350,0.0001562499999999828,0.012555059523809526,0.018703869047619053,0.057598138656977875,0.05899952258554931,0.6971428571428572,0.6971428571428572,0.13973241341991294,0.0,0.0,0.0014013839285714341
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown_plus_all_shooting,wq,300,0.001572585978835668,0.0847163407029454,0.10627352607709724,0.10202547694754559,0.11738223232253492,0.96,0.95,0.910543610710273,0.0,0.0,0.015356755374989331
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown_plus_photon_geometry,k,350,1.734723475976807e-16,0.008574032738095245,0.013175595238095241,0.05568359631439987,0.05674353517018693,0.68,0.68,0.1377093635531122,0.0,0.0,0.0010599388557870626
extra_trees_smoother,extra_trees,grouped_physical_interpolation,,ringdown_plus_photon_geometry,wq,300,0.0022395833333336648,0.09128109646636365,0.11162670068027213,0.11867063425660565,0.13519357107948282,0.9633333333333334,0.9566666666666667,0.9196120638620685,0.0,0.0,0.01652293682287717
extra_trees_smoother,extra_trees,random_interpolation,,all_shooting,k,34,0.0028541666666667166,0.013152876984126916,0.016459821428571608,0.09569795002281223,0.09507828965866658,0.8235294117647058,0.8235294117647058,0.3250773809523811,0.0,0.0,0.0006196603641456522
extra_trees_smoother,extra_trees,random_interpolation,,all_shooting,wq,32,0.0012616685563114956,0.07900938917233423,0.08810728458049676,0.06635305960608204,0.07866467727977162,1.0,1.0,0.9233725749558943,0.0,0.0,0.012311617673689587
extra_trees_smoother,extra_trees,random_interpolation,,photon_geometry,k,34,0.0012053571428572146,0.019258705357142827,0.02076920995671,0.14398568440694054,0.14628340756817476,0.9411764705882353,0.9411764705882353,0.5391963495793786,0.0,0.0,0.002297723161234222
extra_trees_smoother,extra_trees,random_interpolation,,photon_geometry,wq,32,0.0013451908541196019,0.09691170792390917,0.11786989795918179,0.08318226151909087,0.09854900682873041,1.0,1.0,0.8652156335727633,0.0,0.0,0.015366745309639537
extra_trees_smoother,extra_trees,random_interpolation,,ringdown,k,34,3.252606517456513e-17,1.734723475976807e-16,1.734723475976807e-16,0.0477883973972491,0.04778839739724909,0.9705882352941176,0.9705882352941176,0.2287799213033001,0.0,0.0,6.938893903907228e-18
extra_trees_smoother,extra_trees,random_interpolation,,ringdown,wq,32,0.0,8.458842092382145e-16,8.458842092382145e-16,0.19716304220003056,0.1971630422000306,0.96875,0.96875,1.0070062358276717,0.0,0.0,5.551115123125783e-17
extra_trees_smoother,extra_trees,random_interpolation,,ringdown_plus_all_shooting,k,34,0.000125000000000125,0.00585833333333337,0.014532738095238099,0.03343261063895252,0.033883678566123385,0.9411764705882353,0.9411764705882353,0.2047619047619055,0.0,0.0,0.0004510679271708673
