phi,x_hit,y_hit,z_hit,hit_error,impact_parameter,impact_parameter_drift,alpha_sky,beta_sky,propagation_time,euclidean_distance,excess_time_delay,one_plus_z,redshift,null_constraint_error,r_emit,p_r_emit,t_emit,tau_emit,arrival_time_relative,toa_from_redshift
7.382742735936014,-1.967103650107882e-09,-2.536222121207743e-09,-80.00000000000001,3.2096603275691427e-09,9.325901531370047,8.270717444247566e-12,-0.005523235278432437,-0.11082325993873465,95.30599651131485,84.96326084822611,10.342735663088732,0.9397663392959007,-0.0602336607040993,1.7391643680753077e-12,8.393472957387747,-0.03768833365746167,147.94974060187135,124.4908087570771,153.7831948912652,153.7763087451036
7.461282552275758,-1.6799165600267507e-09,-1.709986596765134e-09,-80.0,2.3971178130764696e-09,9.357311897017153,5.8193450058752205e-12,-0.014231395892229827,-0.1104258826439525,94.89411059326986,84.6546482848147,10.23946230845516,0.9231815928567885,-0.07681840714321153,2.870738369242787e-12,8.351848004540107,-0.03602133928027064,149.8384033933713,125.99093856179344,155.18029137716172,155.17364060393206
7.539822368615503,-1.3423245986965426e-09,-1.0889036894390358e-09,-80.0,1.7284520742964723e-09,9.386477496181506,4.74997818855627e-12,-0.022457791902369226,-0.10940940493206427,94.458951068567,84.32373334848815,10.135217720078856,0.9086098384488481,-0.09139016155115187,2.2127924492743034e-12,8.312581195992081,-0.034293750017360985,151.71164747150692,127.4766094443908,156.5407832105167,156.53436020017313
7.618362184955249,-1.0360744900905772e-09,-7.084742792429211e-10,-80.00000000000001,1.2551438775555677e-09,9.411352356282737,4.122924224247981e-12,-0.030199341135783455,-0.10784157907526888,94.00397005704795,83.97224432615671,10.031725730891239,0.8959780279679599,-0.10402197203204011,2.0943247136528953e-12,8.27566855738449,-0.032508813091283076,153.57043549021452,128.94872776154054,157.8688469633243,157.8626436267023
7.696902001294993,-7.89063647754773e-10,-4.760061234065915e-10,-80.0,9.215222567733455e-10,9.430011631076887,3.035793838535028e-12,-0.03746038789940592,-0.10577775530261097,93.53238384058896,83.6019920353776,9.930391805211357,0.8852145293617438,-0.11478547063825617,3.199593368030662e-12,8.241105034584201,-0.03066982330405345,155.41571682446957,130.40818674251642,159.16842353190643,159.1624323640234
7.7754418176347375,-5.605101452421657e-10,-2.4410755361525815e-10,-80.0,6.113592402601107e-10,9.440664885921048,1.943334382303874e-12,-0.044248737276827516,-0.10326223942638624,93.04719601857926,83.21486629898872,9.832329719590533,0.8762555691881956,-0.12374443081180442,2.713641811258327e-12,8.208884752241573,-0.028780117225629245,157.2484279484633,131.85586689400404,160.44324040079547,160.43745501357824
7.853981633974483,-4.5305850737697995e-10,-2.3124674397578815e-10,-79.99999999999999,5.086620368241183e-10,9.441667585655237,1.8882673202824662e-12,-0.05057295227881568,-0.10033011665202604,92.5512263617805,82.81283219817183,9.73839416360866,0.8690481571460166,-0.13095184285398342,2.5477397969098092e-12,8.179001250249833,-0.026843067843207793,159.06949290929856,133.29263649343613,161.69683938790328,161.69125468146453
7.932521450314228,-3.220447936103099e-10,-1.2300352403293857e-10,-80.00000000000001,3.4473571908931747e-10,9.431532120694982,5.083933274363517e-12,-0.056440656801337266,-0.09700916782752987,92.04714075019666,82.39792602922321,9.649214720973447,0.8635506337060044,-0.13644936629399562,3.820721516945014e-12,8.151447699104338,-0.02486207966948764,160.8798238848838,134.7193521600667,162.932605494868,162.9272176009114
8.011061266653972,-2.178063562841004e-10,-4.457402502655583e-11,-80.0,2.2232060755769921e-10,9.408939246583277,2.7426949600339867e-12,-0.06185758550864979,-0.09332167041452277,91.53747939501365,81.9722508879404,9.565228507073243,0.8597317335531571,-0.14026826644684287,2.738032023330561e-12,8.126217095153244,-0.022840584302748643,162.68032181576018,136.13685949404004,164.15379420399827,164.1486002979598
8.089601082993717,-1.6368657124177233e-10,-2.6648471623813563e-11,-80.0,1.6584159503807542e-10,9.372750511713527,2.277289468111121e-12,-0.0668271595322625,-0.08928598719197191,91.02468182900985,81.53797180487831,9.48671002413154,0.857568805865946,-0.14243119413405403,2.3542973126566835e-12,8.103302436707983,-0.020782036426586815,164.47187710157579,137.54599377467838,165.36355577920665,165.35855382808688
8.168140899333462,-1.312170094802667e-10,-1.8059859163699343e-11,-79.99999999999999,1.3245399990169062e-10,9.32202207031973,3.247180302423658e-12,-0.07135041565662054,-0.08491791250960302,90.51110800097948,81.09731035502243,9.413797645957047,0.8570456233914778,-0.14295437660852217,3.209259247238805e-12,8.082696881944948,-0.018689910232403243,166.25537035382388,138.94758071010048,166.56495593439425,166.5601444197536
8.246680715673207,-1.0141310013978e-10,-5.4631021928486234e-12,-80.0,1.015601416183069e-10,9.256020183588419,3.4496849821152864e-12,-0.07542616247332029,-0.08023178223105745,89.99905532105437,80.65253866694798,9.346516654106395,0.8581500561327763,-0.14184994386722372,2.8011135078109817e-12,8.064393889481195,-0.016567696243321186,168.03167319728567,140.34243723109415,167.76099271728276,167.7563703589359
8.325220532012953,-9.076444977551557e-11,-9.241522477831943e-12,-80.0,9.123371679790516e-11,9.174238667626804,2.618349981275969e-12,-0.07905127457767637,-0.07524137058622868,89.49077180007447,80.205972759594,9.284799040480465,0.8608717767749909,-0.13912822322500906,1.571076602147059e-12,8.048387342448892,-0.014418898514105313,169.80164911336266,141.73137232289656,168.95460973767163,168.95017523258593
8.403760348352696,-7.610964636306505e-11,1.0615119894197278e-12,-80.0,7.611704853194521e-11,9.076418527006966,2.682298827494378e-12,-0.08222106442646775,-0.06996060298668896,88.98846557576148,79.7599651397122,9.228500436049288,0.8652000933436061,-0.13479990665639385,1.899140567029889e-12,8.034671656827506,-0.012247032177907496,171.56615431915085,143.1151878891916,170.1487060112648,170.14445779379298
8.482300164692441,-6.900044424718033e-11,5.301703520643741e-12,-80.00000000000001,6.920382479696514e-11,8.96256999623734,3.0233593406592263e-12,-0.08492969205782148,-0.06440411367590981,88.49431117486111,79.31689660020047,9.177414574660645,0.8711219596727732,-0.12887804032722683,1.484319611666507e-12,8.023241874720632,-0.01005562130727336,173.32603867670088,144.49467964321227,171.34614274413573,171.34207877102315
