parameter_point,k,wq,phase,quantity,reference_value,production_value,absolute_difference,relative_difference,expected_numerical_tolerance,status,source_function,notes
C1,0.001,-0.5,3.141592653589793,launch_direction_difference,0.0,1.2660948670143891e-14,1.2660948670143891e-14,1.2660948670143891e-14,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C1,0.001,-0.5,4.71238898038469,r_emit,10.777104074516757,10.777104074538824,2.206768101586931e-11,2.0476447905894084e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,p_r_emit,-0.050119343315205046,-0.0501193433153162,1.1115414144668989e-13,2.2177892624686842e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,t_emit,65.06080346298032,65.06080346299045,1.0132339411939029e-11,1.55736463010371e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,tau_emit,56.163285406353474,56.16328540636205,8.57625082062441e-12,1.5270208568768862e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,emitter_energy,0.9541950478186142,0.9541950478186142,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,emitter_angular_momentum,3.7402015313069836,3.740201531306984,4.440892098500626e-16,1.18734032413189e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,alpha_launch,-2.037691058730162,1.1039015945791504,3.1415926533093126,1.5417413939417657,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,4.71238898038469,beta_launch,-1.5176472628558781,-1.6239453907276384,0.1062981278717603,0.06545671330988012,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,4.71238898038469,x_hit,-5.159483951189259e-13,-8.751569746667797e-10,8.746410262716607e-10,0.9994104504562563,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,y_hit,1.8372525723009403e-12,9.63592983183048e-10,9.617557306107472e-10,0.9980933313085865,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,hit_error,1.9083238092242673e-12,1.3016954972448495e-09,1.2997871734356253e-09,0.9985339706457744,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,impact_parameter,11.34458599818617,11.344585998228524,4.235367612182017e-11,3.733382260792396e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,impact_parameter_drift,1.2594369991347776e-12,1.2736478538499796e-12,1.4210854715202004e-14,0.011157601115760111,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,alpha_sky,0.06335541528434727,0.0633554152839909,3.5636771311686744e-13,5.6248974380081516e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,beta_sky,0.1256888498609606,0.1256888498617396,7.789879852282411e-13,6.197749331664221e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,propagation_time,82.58900951041625,82.58900951047308,5.682920800609281e-11,6.880964954409136e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,euclidean_distance,77.46516438288829,77.46516438288455,3.737454790098127e-12,4.824690968994722e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,excess_time_delay,5.123845127527957,5.123845127588524,6.056666279619094e-11,1.1820549077504204e-11,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,one_plus_z,1.413029196795925,1.4130291967908382,5.086819854227542e-12,3.599939665621927e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,redshift,0.413029196795925,0.4130291967908381,5.0868753653787735e-12,1.2316018830727275e-11,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,null_constraint_error,1.2529352555468165e-12,1.2476894517554626e-12,5.245803791353865e-15,0.004186811543637542,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,4.71238898038469,launch_direction_difference,0.0,1.616831508546915e-11,1.616831508546915e-11,1.616831508546915e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C1,0.001,-0.5,6.283185307179586,r_emit,8.941326891968703,8.941326891968357,3.4638958368304884e-13,3.874028853527138e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,p_r_emit,-0.055504483444497245,-0.0555044834443889,1.0834388941560746e-13,1.951984464893687e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,t_emit,113.81302473586949,113.81302473583251,3.6976643968955614e-11,3.2488938814137324e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,tau_emit,96.70233828514273,96.70233828510706,3.566924533515703e-11,3.688560790534392e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,emitter_energy,0.9541950478186142,0.9541950478186142,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,emitter_angular_momentum,3.7402015313069836,3.740201531306984,4.440892098500626e-16,1.18734032413189e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,alpha_launch,-3.343995018376716,-0.2024023647869231,3.141592653589793,0.9394728868689596,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,6.283185307179586,beta_launch,-1.2822393041537135,-1.8593533494360983,0.5771140452823849,0.31038427712377054,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,6.283185307179586,x_hit,-3.3861802251067274e-15,-5.92081939032596e-13,5.886957588074893e-13,0.9942808925557848,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,y_hit,-5.745404152435185e-15,1.2298495555285174e-13,1.2873035970528693e-13,1.046716316858497,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,hit_error,6.669024320822598e-15,6.047200359016853e-13,5.980510115808627e-13,0.9889717159596365,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,impact_parameter,9.50725443993186,9.507254439931614,2.4513724383723456e-13,2.5784230913987353e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,impact_parameter_drift,8.844480703373847e-12,8.835598919176846e-12,8.881784197001252e-15,0.001004217714400482,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,alpha_sky,0.11521050764680536,0.1152105076468025,2.858824288409778e-15,2.481391972660967e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,beta_sky,-0.023642617880974617,-0.023642617880974,6.175615574477433e-16,2.612069274886431e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,propagation_time,93.30745264940677,93.3074526494068,2.842170943040401e-14,3.046027795571236e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,euclidean_distance,86.00444378653624,86.00444378653602,2.2737367544323206e-13,2.643743339676441e-15,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,excess_time_delay,7.303008862870527,7.303008862870783,2.5579538487363607e-13,3.5026026898875206e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,one_plus_z,1.3635977428482025,1.3635977428482635,6.106226635438361e-14,4.4780263589200156e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,redshift,0.36359774284820245,0.3635977428482635,6.106226635438361e-14,1.679390688073278e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,null_constraint_error,4.628953470531272e-12,4.625709537631195e-12,3.2439329000766293e-15,0.000700791857323275,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,6.283185307179586,launch_direction_difference,0.0,1.8499674151471052e-14,1.8499674151471052e-14,1.8499674151471052e-14,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C1,0.001,-0.5,7.853981633974483,r_emit,8.052946241873522,8.05294624189484,2.1318058429642406e-11,2.647237146416901e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,p_r_emit,-0.016549828011510528,-0.0165498280107286,7.819266067965458e-13,4.7246811643765124e-11,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,t_emit,151.1304185387482,151.1304185385703,1.7789147932489868e-10,1.1770726306781798e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,tau_emit,126.3973663697766,126.39736636960792,1.6868284546944778e-10,1.3345439886458127e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,emitter_energy,0.9541950478186142,0.9541950478186142,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,emitter_angular_momentum,3.7402015313069836,3.740201531306984,4.440892098500626e-16,1.18734032413189e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,alpha_launch,1.103901594859919,-2.0376910587078605,3.1415926535677796,1.5417413940854825,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,7.853981633974483,beta_launch,-1.3373587809226881,-1.8042338726621383,0.4668750917394502,0.2587663932118613,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,7.853981633974483,x_hit,-1.7313928069029316e-13,-5.146645332132492e-10,5.144913939325589e-10,0.999663588085992,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,y_hit,-7.265299473147024e-13,-1.5558437871376896e-10,1.5485784876645425e-10,0.9953303155926,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,z_hit,-79.99999999999999,-79.99999999999999,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,hit_error,7.468754748035689e-13,5.376672582995559e-10,5.369203828247523e-10,0.998610896491697,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,impact_parameter,9.289053608624277,9.289053608642371,1.809397076613095e-11,1.9478809713506917e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,impact_parameter_drift,3.1299407510232413e-12,3.142375248899043e-12,1.2434497875801753e-14,0.00395703787450537,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,alpha_sky,-0.05170748654237101,-0.0517074865423165,5.4511950509095186e-14,1.054237097067677e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,beta_sky,-0.10258088410506068,-0.102580884105342,2.8131663665220685e-13,2.7423884976787506e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,propagation_time,89.34636753897735,89.34636753902183,4.447997525858227e-11,4.978375336765173e-13,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,euclidean_distance,82.76407366528836,82.76407366529659,8.22808488010196e-12,9.941614175948953e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,excess_time_delay,6.582293873688982,6.582293873725234,3.625189037848031e-11,5.50748585127568e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,one_plus_z,0.8978732606701485,0.8978732606722065,2.0580204207476527e-12,2.2921057023202634e-12,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,redshift,-0.1021267393298515,-0.1021267393277934,2.0581036874744996e-12,2.015244686141584e-11,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,null_constraint_error,3.051430635947483e-12,3.052991887075862e-12,1.5612511283791264e-15,0.0005113839754990255,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,7.853981633974483,launch_direction_difference,0.0,7.113452539068636e-12,7.113452539068636e-12,7.113452539068636e-12,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C2,0.001,-0.6666666666666666,3.141592653589793,r_emit,12.0,12.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,p_r_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,t_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,tau_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,emitter_energy,0.9477113531045734,0.9477113531045734,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,emitter_angular_momentum,3.6700205577197096,3.6700205577197096,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,alpha_launch,2.9391902888029713,2.9391902888028514,1.199040866595169e-13,4.0794938359826176e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,3.141592653589793,beta_launch,-1.5888742397267621,-1.588874239726756,6.217248937900877e-15,3.9129899537990205e-15,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,3.141592653589793,x_hit,-1.1667056210029614e-12,-1.7309487176930818e-12,5.642430966901204e-13,0.32597331793983714,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,y_hit,3.906944212594965e-13,3.274325255375743e-13,6.32618957219222e-14,0.16192167658289672,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,hit_error,1.2303837356220207e-12,1.7616456857334389e-12,5.312619501114182e-13,0.3015713967989165,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,impact_parameter,10.41626286288726,10.416262862887308,4.796163466380676e-14,4.604495421740169e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,impact_parameter_drift,1.3091749906379846e-12,1.3091749906379846e-12,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,alpha_sky,-0.1215895450060836,-0.121589545006084,4.0245584642661925e-16,3.3099543748311704e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,beta_sky,0.024951675065205202,0.024951675065205,2.0122792321330962e-16,8.064705984165346e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,propagation_time,80.70184907895758,80.70184907895747,1.1368683772161603e-13,1.4087265535934176e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,euclidean_distance,72.89414068670325,72.89414068670325,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,excess_time_delay,7.807708392254327,7.807708392254213,1.1368683772161603e-13,1.4560845770623245e-14,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,one_plus_z,0.9938443858457906,0.9938443858457896,9.992007221626409e-16,1.0053895120736552e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,redshift,-0.006155614154209399,-0.0061556141542105,1.1006820455072841e-15,1.7880946042636654e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,null_constraint_error,1.2258874471093861e-12,1.2274209426621496e-12,1.5334955527634975e-15,0.0012493640115325908,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,3.141592653589793,launch_direction_difference,0.0,6.5879627614504685e-15,6.5879627614504685e-15,6.5879627614504685e-15,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C2,0.001,-0.6666666666666666,4.71238898038469,r_emit,10.962764261791213,10.962764261875131,8.391864980694663e-11,7.654880448244969e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,p_r_emit,-0.04218728843688537,-0.0421872884370145,1.2912587665780961e-13,3.0607768700421262e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,t_emit,67.25254960499727,67.25254960485853,1.3874057458451716e-10,2.062978658792854e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,tau_emit,57.941235305907185,57.94123530577095,1.36232358727284e-10,2.3512159864737115e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,emitter_energy,0.9477113531045734,0.9477113531045734,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,emitter_angular_momentum,3.6700205577197096,3.6700205577197096,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,alpha_launch,4.245494248449721,1.1039015946862805,3.141592653763441,0.7399827840799974,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,4.71238898038469,beta_launch,-1.5179404786162622,-1.6236521749670505,0.10571169635078825,0.06510735364422095,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,4.71238898038469,x_hit,-5.750955267558311e-14,-5.217038467897338e-10,5.216463372370582e-10,0.999889765902572,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,y_hit,-1.04638520070921e-13,6.253205730999412e-10,6.254252116200121e-10,1.0001673358027423,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,z_hit,-79.99999999999999,-79.99999999999999,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,hit_error,1.1940087324462164e-13,8.143713666978015e-10,8.142519658245568e-10,0.9998533827708987,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,impact_parameter,11.576753003054133,11.57675300315545,1.0131628869203269e-10,8.75170167873644e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,impact_parameter_drift,1.0160761121369433e-12,1.0231815394945445e-12,7.105427357601204e-15,0.00694444444444464,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,alpha_sky,0.06220720857788856,0.0622072085780821,1.9353962876778041e-13,3.1112090253149788e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,beta_sky,0.12341095807081416,0.1234109580720964,1.2822382045030167e-12,1.0389986631121817e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,propagation_time,85.67262788723902,85.67262788725245,1.3429257705865894e-11,1.5675085540202138e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,euclidean_distance,77.43391248133481,77.43391248132079,1.4026113603904378e-11,1.8113657381428745e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,excess_time_delay,8.238715405904202,8.238715405931657,2.745537130977027e-11,3.332482062677287e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,one_plus_z,1.3487977188738514,1.3487977188679667,5.88462611972318e-12,4.362867787644553e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,redshift,0.34879771887385136,0.3487977188679667,5.884681630874411e-12,1.6871330609254088e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,null_constraint_error,1.1540768340978502e-12,1.149226547259019e-12,4.850286838831153e-15,0.004202741702741703,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,4.71238898038469,launch_direction_difference,0.0,1.1232070717118523e-11,1.1232070717118523e-11,1.1232070717118523e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C2,0.001,-0.6666666666666666,6.283185307179586,r_emit,9.220601997136681,9.2206019971258,1.0880185641326534e-11,1.179986474278492e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,p_r_emit,-0.053019864548834277,-0.0530198645484679,3.6637359812630166e-13,6.9101194664284925e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,t_emit,119.31928089178979,119.31928089164504,1.447517661290476e-10,1.2131464843500226e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,tau_emit,101.43201553938603,101.432015539248,1.3803003184875706e-10,1.3608132611262174e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,emitter_energy,0.9477113531045734,0.9477113531045734,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,emitter_angular_momentum,3.6700205577197096,3.6700205577197096,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,alpha_launch,2.93919028880287,-0.202402364786923,3.141592653589793,1.0688633075435756,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,6.283185307179586,beta_launch,-1.2949303453216716,-1.846662308268596,0.5517319629469244,0.29877252623638606,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,6.283185307179586,x_hit,-3.1616376183762895e-12,1.0550449403012865e-12,4.216682558677576e-12,1.3337020454744974,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,y_hit,6.524850104661084e-13,-2.1871393585115586e-13,8.711989463172642e-13,1.3352014718237215,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,z_hit,-79.99999999999999,-80.0,1.4210854715202004e-14,1.7763568394002506e-16,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,hit_error,3.228264103014971e-12,1.0774765017348859e-12,2.150787601280085e-12,0.6662365694527288,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,impact_parameter,9.75659638564381,9.756596385635705,8.105516258183343e-12,8.307729394351166e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,impact_parameter_drift,8.517631044924201e-12,8.530065542800003e-12,1.2434497875801753e-14,0.0014577259475218659,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,alpha_sky,0.11378177447588657,0.1137817744757902,9.636735853746359e-14,8.469489861742878e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,beta_sky,-0.023349424203558854,-0.023349424203539,1.9855644906030534e-14,8.503697878341767e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,propagation_time,96.64686644376584,96.64686644376089,4.959588295605499e-12,5.1316596989631783e-14,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,euclidean_distance,86.20018888025376,86.20018888024612,7.645439836778678e-12,8.869400329736459e-14,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,excess_time_delay,10.446677563512083,10.446677563514768,2.6858515411731787e-12,2.5710102803915085e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,one_plus_z,1.2953316064085973,1.2953316064093507,7.533973445106312e-13,5.816250763764214e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,redshift,0.29533160640859735,0.2953316064093507,7.533418333594e-13,2.550833764521683e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,null_constraint_error,4.228326022648332e-12,4.233322026259145e-12,4.9960036108132044e-15,0.001180161485429923,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,6.283185307179586,launch_direction_difference,0.0,4.743918353357346e-13,4.743918353357346e-13,4.743918353357346e-13,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C2,0.001,-0.6666666666666666,7.853981633974483,r_emit,8.179001250249833,8.17900125022369,2.6142643605453486e-11,3.1963124598684884e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,p_r_emit,-0.026843067843207793,-0.0268430678429715,2.362936235567048e-13,8.802780104603249e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,t_emit,159.06949290929856,159.0694929092151,8.344613888766617e-11,5.245892053936902e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,tau_emit,133.29263649343613,133.2926364933571,7.904077392595354e-11,5.929867996109885e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,emitter_energy,0.9477113531045734,0.9477113531045734,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,emitter_angular_momentum,3.6700205577197096,3.6700205577197096,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,alpha_launch,1.1039015950362303,-2.0376910587125727,3.141592653748803,1.5417413941707545,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,7.853981633974483,beta_launch,-1.3419953662501607,-1.7995972873877892,0.45760192113762854,0.2542801794294,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C2,0.001,-0.6666666666666666,7.853981633974483,x_hit,-4.948192383613659e-09,-4.1825609642387457e-10,4.529936287189784e-09,0.9154729517370902,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,y_hit,-3.015407923356861e-09,-1.6269618985376155e-10,2.8527117335030994e-09,0.9460450479706102,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
